Stock Code,Tahun,Jan,Feb,Mar,Apr,Mei,Jun,Jul,Agu,Sep,Okt,Nov,Des
STAR,2022,7.38,-9.38,-3.45,-2.14,-0.73,-0.74,-2.22,-7.58,2.46,24,-11.61,0
STAR,2023,0,-3.65,03.03,0,-2.21,0,03.01,-5.84,-6.98,-4.17,-4.35,-2.73
STRK,2023,,,,,,,,,,306,-80.3,-36.25
STTP,2019,-14.67,3.12,0,-3.03,15.94,-13.48,-3.43,0.32,35.05,0,0,7.14
STTP,2020,-11.33,100.5,-18.75,86.54,-31.55,-3.61,-0.62,-15.41,-1.49,4.15,20.29,14.46
STTP,2021,-2.11,-9.14,-13.31,-5.8,-2.17,28.89,-7.76,-10.28,-5.21,2.56,3.57,4.14
STTP,2022,-0.33,2.33,-9.42,-2.51,22.06,-0.6,-3.03,-5,0,2.63,-5.13,3.38
STTP,2023,-9.15,6.47,0,-4.05,13.03,0.62,99.69,-27.75,-9.87,-13.33,8.52,-5.06
SUGI,2019,0,0,0,0,0,0,0,0,0,0,0,0
SUGI,2020,0,0,0,0,0,0,0,0,0,0,0,0
SUGI,2021,0,0,0,0,0,0,0,0,0,0,0,0
SUGI,2022,0,0,0,0,0,0,0,0,0,0,0,0
SUGI,2023,0,0,0,0,0,0,0,0,0,0,0,0
SULI,2019,-0.99,-3,0,-11.34,-9.3,-11.54,-13.04,-16.67,0,0,0,0
SULI,2020,0,2,-1.96,0,0,0,0,0,0,0,0,0
SULI,2021,0,0,0,0,0,0,0,0,4,-3.85,0,0
SULI,2022,0,0,0,106,-14.56,-37.5,09.09,63.33,58.16,-4.52,32.43,-18.88
SULI,2023,-8.81,3.45,-16.67,4.8,-20.61,7.69,3.57,9.48,38.58,14.77,-13.86,-19.54
SUNI,2023,-1.33,2.7,-3.95,-2.05,2.1,-7.53,14.81,38.06,-14.49,8.74,-9.05,10.5
SUPR,2019,0,0,0,0,0,0,0,-24.26,-14.56,-27.95,-33.44,55.45
SUPR,2020,21.95,0,0,0,0,21.25,-4.12,-10.97,-16.67,11.59,6.49,0
SUPR,2021,3.66,0,16,17.14,17.32,20.3,-1.84,-0.62,66.04,13.07,1.34,2.31
SUPR,2022,3.39,343.59,-33.08,05.05,-10.82,-17.53,-0.41,-8.21,15.28,-0.65,-0.2,-11.34
SUPR,2023,0,13.38,-6.61,0,-5.56,0,0,0,0,0,17.35,0
SURE,2019,-16.67,0,1.6,7.87,9.49,0.33,0.33,1.32,0.33,-1.63,-0.66,-1.67
SURE,2020,1.69,-0.67,-4.03,0,1.4,01.03,-1.02,-0.34,-0.35,2.43,-4.07,-10.6
SURE,2021,-13.04,-9.09,1,-0.99,0,-5.75,6.1,0,0,0,0,-0.5
SURE,2022,-0.5,-3.79,3.67,-7.34,4.37,-0.79,2.9,02.05,-9.55,-2.22,-7.95,6.17
SURE,2023,-0.29,0,-5.83,08.05,-0.86,0,0,0,-24.57,-8.81,-7.56,0
SURI,2023,,,,,,,,,,,,-3.53
SWAT,2019,0.81,-1.6,0.81,0.81,-4.8,-0.84,-2.54,3.48,-2.52,-4.31,-7.21,0
SWAT,2020,-16.5,-4.65,2.44,11.9,0,01.06,0,3.16,-5.1,7.53,12,0
SWAT,2021,-12.5,04.08,-4.9,-4.12,-1.08,-16.3,-3.9,0,59.46,52.54,-17.78,23.65
SWAT,2022,-24.59,-6.52,-19.38,-11.54,-4.35,-7.95,3.7,0,-16.67,-17.14,-10.34,-3.85
SWAT,2023,0,0,14,-7.02,-5.66,0,0,0,0,18,-13.56,-1.96
SWID,2022,,,,,,,-21.5,-10.19,-12.06,-7.26,-6.96,10.28
SWID,2023,-20.34,-6.38,-10.23,2.53,-2.47,1.27,3.75,-2.41,0,-7.41,4,-2.56
TALF,2019,03.09,-12.57,4.79,1.31,6.45,03.03,-11.18,13.91,1.74,1.14,-11.86,-12.82
TALF,2020,-2.94,-2.27,-6.2,09.09,-5.3,2.4,-7.81,-0.85,17.09,2.92,9.22,-15.58
TALF,2021,-4.62,4.84,7.69,23.57,-16.76,-7.64,12.03,-0.67,9.46,-6.17,3.95,-5.7
TALF,2022,6.71,-5.66,5.33,-1.27,16.67,-5.49,-0.58,9.94,-11.7,-3.01,2.48,-8.48
TALF,2023,5.96,7.5,27.91,-26.36,12.35,-16.48,10.53,0,1.19,-0.59,13.02,-26.18
TAMA,2020,,109.14,-54.1,-20.24,21.64,-1.84,2.5,-1.83,-3.73,23.87,-12.5,-40.48
TAMA,2021,-24,17.11,-38.2,1.82,1.79,-8.77,17.31,-4.92,0,0,5.17,-1.64
TAMA,2022,-8.33,1.82,0,-1.79,-1.82,-7.41,0,0,0,0,0,0
TAMA,2023,0,0,0,0,0,-66,129.41,10.26,-11.63,-21.05,-33.33,-20
TAMU,2019,6.67,4.24,-1.93,-0.22,7.88,-88.24,-15.86,-7.79,1.78,5.68,-4.96,-15.22
TAMU,2020,-47.69,-53.43,89.47,0,-65.56,3.23,-14.06,5.45,-8.62,-5.66,0,0
TAMU,2021,0,0,0,0,0,0,0,0,0,0,0,0
TAMU,2022,0,0,0,0,0,0,0,0,0,0,0,0
TAMU,2023,0,0,0,0,0,-66,-58.82,28.57,0,-11.11,0,12.5
TAPG,2021,,,,247.5,7.19,-4.7,-1.41,-7.14,1.54,-1.52,-5.38,-0.81
TAPG,2022,13.93,3.6,-2.08,-4.96,5.97,-9.86,11.72,4.9,-12.67,6.11,-2.16,-6.62
TAPG,2023,-2.36,5.65,-4.58,2.4,-18.75,5.77,3.64,1.75,-0.86,-4.35,-1.82,0.93
TARA,2019,-2.84,-6.43,-6.25,0.67,1.32,-1.31,-1.32,-2.01,02.05,-2.68,-2.07,-40.85
TARA,2020,-52.86,0,0,0,0,0,-61.62,-34.21,0,0,0,0
TARA,2021,0,0,0,0,0,0,0,0,0,0,0,0
TARA,2022,0,0,0,0,0,0,0,0,0,0,0,0
TARA,2023,0,0,0,0,0,-66,-35.29,09.09,-16.67,10,-18.18,-22.22
TAXI,2019,0,0,0,0,-44.44,0,0,0,0,0,0,0
TAXI,2020,0,0,0,0,0,0,0,0,0,0,0,0
TAXI,2021,0,0,0,0,0,0,0,0,0,0,0,0
TAXI,2022,0,0,0,0,0,0,0,0,0,0,0,0
TAXI,2023,0,0,0,0,0,0,0,0,0,0,0,0
TAYS,2021,,,,,,,,,,,,-50.56
TAYS,2022,2.25,3.85,11.11,-6.19,0.51,-1.52,-5.64,18.48,138.53,3.85,18.52,-27.19
TAYS,2023,-16.31,-37.95,-35.95,14.84,-37.08,-29.46,79.75,8.45,-5.19,-16.44,-5.74,-11.3
TBIG,2019,36.67,-19.11,-1.01,0.25,-7.34,3.55,10.82,42.26,2.51,3.27,-82.69,12.33
TBIG,2020,-5.69,-4.74,-18.1,32.04,-11.3,4.25,16.74,1.16,2.3,12.36,-5,14.39
TBIG,2021,37.42,-3.12,-4.61,34.78,-7.17,23.94,0,-2.49,-5.43,-0.68,2.72,-2.32
TBIG,2022,-2.37,02.08,-2.38,4.88,-1.99,-0.34,4.42,-8.14,0.35,-13.07,-5.69,-0.86
TBIG,2023,-8.7,-0.48,3.35,-4.63,3.4,-5.63,-3.98,8.81,-3.81,2.48,-0.97,1.95
TBLA,2019,11.56,-13.99,1.2,0.6,-1.18,1.8,-5.29,11.8,3.33,01.08,-10.11,17.75
TBLA,2020,-16.08,-26.35,-20.98,09.05,-6.04,11.45,31.53,8.9,-7.55,2.72,7.28,15.43
TBLA,2021,-4.81,6.18,-5.29,-1.12,-3.39,-6.43,0,-0.62,05.03,3.59,-7.51,-0.62
TBLA,2022,-1.89,3.85,1.85,-3.64,1.26,-1.86,-2.53,0,-3.9,-5.41,0,-0.71
TBLA,2023,2.16,-0.7,-2.13,-11.59,2.46,10.4,21.01,-4.19,8.75,-2.3,-10.59,-8.55
TBMS,2019,4.44,-2.13,-2.17,1.11,-4.95,-7.51,5,-3.57,-0.62,-0.62,4.37,-0.6
TBMS,2020,1.81,-10.06,-11.18,-16.3,11.5,8.73,-11.68,13.22,5.84,0.69,02.05,26.17
TBMS,2021,6.38,4,-1.92,47.06,0,2.67,9.74,6.51,-6.11,-2.66,-0.3,5.49
TBMS,2022,-2.89,4.76,-0.57,0,-0.29,02.01,-8.43,-1.23,-1.86,2.53,0.93,-0.92
TBMS,2023,03.09,-6.59,-0.96,-0.65,10.1,-10.06,1.64,2.27,1.27,25,-3.5,37.82
TCID,2019,-2.9,-0.3,-2.1,-8.1,-6.82,-2.14,-2.19,-6.72,-8,2.39,-0.64,-5.98
TCID,2020,-10.91,0,-3.06,-6.58,-11.27,-4.76,-10.33,1.86,-8.03,3.97,-3.05,1.97
TCID,2021,-0.39,-0.78,-1.95,-1.59,0,-8.91,-1.33,-4.5,1.89,8.8,-7.66,-1.38
TCID,2022,-4.67,1.47,-6.09,0.82,8.16,-0.94,-0.95,6.73,9.91,1.64,4.84,-3.08
TCID,2023,4.76,-2.27,-4.26,-1.21,6.56,-52.46,-2.27,-3.64,0.34,-2.4,-3.86,-0.36
TCPI,2019,0,0,-58.66,53.12,7.96,13.52,-7.58,14.84,-0.68,-26.37,3.72,18.83
TCPI,2020,-7.17,6.5,-26.11,-7.64,16.33,-10.58,-15.91,10.74,21.25,16.19,20.9,-5.08
TCPI,2021,8.93,17.38,-13.97,-6.17,13.15,7.34,3.42,-6.34,12.35,-9.42,-1.16,17.54
TCPI,2022,2.49,-12.62,14.44,-3.4,15.58,-8.26,0,-21.33,9.64,12.91,06.08,-27.06
TCPI,2023,5.66,5.65,-3.94,-9.97,-10.1,1.45,-5,36.09,-9.12,06.08,-8.6,-7.52
TDPM,2019,-5.84,4.83,-0.66,-1.99,-2.03,-0.69,-8.33,13.64,-4,-2.08,-19.86,12.39
TDPM,2020,-23.62,1.55,-16.24,-42.42,-9.47,10.47,-5.26,87.78,-17.16,-15.71,19.49,2.13
TDPM,2021,-22.22,10.71,-7.26,3.48,0,0,0,0,0,0,0,0
TDPM,2022,0,0,0,0,0,0,0,0,0,0,0,0
TDPM,2023,0,0,0,0,0,0,0,0,0,0,0,0
TEBE,2019,,,,,,,,,,,67.58,0
TEBE,2020,-1.91,-3.33,-5.75,-2.44,0.94,-3.1,-10.54,0,0,0,-52.86,-19.7
TEBE,2021,-1.89,-14.23,-17.49,56.25,-22.09,-12.5,-1.02,3.61,74.13,-6.43,03.05,-2.96
TEBE,2022,12.98,-8.78,5.93,-1.4,50.35,-30.19,12.84,-4.19,6.25,0,-0.59,0.59
TEBE,2023,-7.06,-0.63,5.73,16.87,-25.77,7.64,10.97,-2.91,-1.2,-7.27,-1.96,4
TECH,2020,,,,,,3.75,-28.31,16.81,26.62,-16.48,-13.61,529.92
TECH,2021,197.5,0,0,0,-34.66,117.36,-3.55,176.07,-36.67,21.49,3.25,-4.9
TECH,2022,-36.76,-20.93,22.65,-10.79,37.77,50.24,0.65,-18.06,-7.09,-22.37,-18.34,6.95
TECH,2023,-65.88,-46.15,-33.33,-55.51,-75.23,-7.41,0,0,0,0,0,0
TELE,2019,-12.77,-0.61,-5.52,-9.09,-12.86,-0.82,-37.19,-31.58,23.85,4.35,-15.48,5.63
TELE,2020,-31.33,-45.15,0,07.08,-4.13,4.31,0,0,0,0,0,0
TELE,2021,0,0,0,0,0,0,0,0,0,0,0,0
TELE,2022,0,0,0,0,0,-58.68,0,0,0,0,0,0
TELE,2023,0,0,0,0,0,0,0,0,0,0,0,0
TFAS,2019,,,,,,,,,40,-15.08,-25.23,21.88
TFAS,2020,-23.08,-33.33,96,-11.73,-9.25,20.38,-11.11,-5.95,13.29,-10.61,0,12.5
TFAS,2021,147.78,24.44,59.46,227.68,0,0,99.14,27.27,-30.95,0.49,-4.9,5.67
TFAS,2022,-8.29,-1.91,11.17,-18.05,21.43,0.98,-19.61,-35.27,91.23,-38.54,-0.95,59.62
TFAS,2023,-45.98,6.32,74.13,-26.1,-24.73,11.55,-25.57,-56.74,131.16,-56.96,-12.63,-21.39
TFCO,2019,-3.01,6.98,-4.35,-7.58,-8.2,-20.71,7.21,74.37,-49.16,20.85,-10.98,4.41
TFCO,2020,-9.28,-15.81,-38.67,09.01,85.95,-15.56,-18.42,-7.74,85.31,-9.43,1.67,-2.87
TFCO,2021,-3.8,14.04,-15.38,5.45,57.33,-5.48,-7.25,3.12,0,1.52,8.21,-2.07
TFCO,2022,-8.45,03.08,14.18,3.92,-2.52,-6.45,-1.38,-2.1,-1.43,-7.25,3.12,-1.52
TFCO,2023,2.31,-8.27,-2.46,0,9.24,-2.31,0,07.09,0,0,-1.47,0
TGKA,2019,4.48,3.14,-3.05,14.29,-2,4.59,7.32,7.27,0.21,-4.86,7.78,0
TGKA,2020,03.09,8,-3.7,-1.92,17.65,0,21.25,9.97,0,6.25,-7.65,-7.32
TGKA,2021,03.09,-2,7.48,14.87,-11.29,-8.7,-0.68,-1.37,-0.69,0.7,-0.69,-2.1
TGKA,2022,0.36,0.36,-0.35,12.81,-9.78,2.1,-2.05,4.55,11.04,-15.06,0.71,0
TGKA,2023,-0.7,-0.71,-5.36,06.04,-4.63,1.12,1.85,01.09,-1.08,-1.81,-4.06,-0.77
TGRA,2019,0.63,0,-1.86,5.7,-1.8,-1.22,-0.62,4.35,5.95,-1.12,-77.84,-28.21
TGRA,2020,-24.29,-25.47,-25.32,35.59,-10,9.72,-13.92,-1.47,79.1,-20,13.54,35.78
TGRA,2021,14.19,13.02,-31.41,-2.29,1.56,-24.62,0,5.1,-10.68,-6.52,-8.14,13.92
TGRA,2022,-16.67,4,-7.69,-12.5,-1.59,6.45,-12.12,-8.62,-5.66,0,0,10
TGRA,2023,-9.09,0,2,0,-1.96,0,0,0,0,0,0,0
TGUK,2023,,,,,,,-16.36,9.78,19.8,-1.65,-11.76,-13.33
TIFA,2019,12.03,3.39,3.83,-11.05,5.92,0.56,-4.44,-2.33,11.31,-4.28,05.03,27.66
TIFA,2020,-11.67,2.83,-13.76,1.6,4.71,15,76.52,5.91,12.56,7.44,-20.38,35.27
TIFA,2021,21.43,-8.09,172.8,-19.65,-28.47,-5.1,1.61,14.29,-43.06,13.82,14.29,-23.12
TIFA,2022,-2.44,-3.33,-2.59,-7.08,-4.76,-0.4,11.45,-11.35,0.41,4.25,-4.85,-17.14
TIFA,2023,3.94,2.37,-5.56,7.84,1.82,-2.68,0,-8.26,15,14.13,4.76,18.18
TINS,2019,70.2,6.61,-8.39,9.16,-18.25,1.34,-8.81,-5.31,-1.53,-7.77,-20.79,17.02
TINS,2020,-13.94,-19.01,-25.57,8.88,-4.72,34.01,27.73,4.61,-15.09,22.96,28.92,38.79
TINS,2021,13.8,31.36,-27.25,7.12,-7.51,-6.87,11.74,-8.41,-0.98,5.3,-0.63,-7.91
TINS,2022,-5.15,15.22,14.47,1.92,2.43,-23.68,0.69,2.4,-10.7,1.5,-9.59,-4.49
TINS,2023,6.84,-4.8,-13.45,-1.46,-8.37,-4.84,6.21,-3.19,-13.19,-12.66,-10.14,04.03
TIRA,2019,15.74,-1.6,0.81,-16.13,-3.85,17,0.85,-5.93,14.41,-3.15,-1.63,3.31
TIRA,2020,-10.4,15.18,14.73,-8.78,2.96,0,-2.88,0.74,-2.94,-9.09,4.17,4
TIRA,2021,5.38,-3.65,0.76,-4.51,-3.94,139.75,-30.94,-15.84,12.35,-11.52,10.06,18.82
TIRA,2022,-25.79,25,2.93,-10.9,10.11,4.83,-4.61,0.48,-6.73,8.25,-4.76,-0.5
TIRA,2023,03.02,-0.49,3.92,-2.83,0,-2.43,-14.93,-46.78,151.65,-11.35,-6.4,-3.16
TIRT,2019,35.48,-7.14,-3.85,-9.33,-2.94,-1.52,-1.54,12.5,-4.17,-8.7,-14.29,-1.85
TIRT,2020,0,-1.89,5.77,-5.45,3.85,-1.85,-1.89,1.92,-5.66,0,6,-3.77
TIRT,2021,-1.96,0,0,0,0,0,0,0,16,-6.9,48.15,40
TIRT,2022,5.36,-6.78,-16.36,30.43,-20.83,-47.37,6,-1.89,3.85,7.41,-3.45,-8.93
TIRT,2023,-1.96,0,0,0,0,0,0,0,0,0,0,0
TKIM,2019,21.4,-17.07,-1.34,-8.62,1.24,23.28,-4.57,-17.08,06.03,0.24,-13,11.68
TKIM,2020,-11.44,-34.07,-33.5,25.31,-20.6,29.72,31.07,1.11,-11.36,0.83,15.98,39.22
TKIM,2021,34.01,11.93,-29.44,-4.32,-7.52,-15.45,-12.5,10.62,5.3,05.03,-8.08,-1.95
TKIM,2022,-6.64,6.41,-6.02,-6.05,7.95,-9.47,-1.16,6.27,8.86,5.76,07.05,-15.57
TKIM,2023,3.9,-4.44,-3.93,0.74,-15.5,7.86,9.31,15.56,22.76,-20.1,-5.56,01.04
TLDN,2022,,,,14.66,4.51,-11.51,-2.44,-1.67,-1.69,0.86,-0.85,0
TLDN,2023,-3.45,-1.79,-7.27,-6.67,-3.78,0.44,-0.87,0,1.32,-0.43,-3.04,0.9
TLKM,2019,4,-1.03,2.33,-4.05,2.9,6.15,3.86,3.49,-3.15,-4.64,-4.38,01.02
TLKM,2020,-4.28,-8.16,-9.46,10.76,-10,-3.17,0,-6.23,-10.49,2.34,23.28,2.48
TLKM,2021,-6.04,12.22,-2.01,-6.43,7.5,-8.43,2.86,4.94,8.53,2.98,5,1.25
TLKM,2022,3.71,3.58,5.53,0.87,-6.71,-7.19,5.75,7.8,-2.19,-1.57,-7.97,-7.18
TLKM,2023,2.67,0.78,4.64,4.68,-4.94,-0.99,-7,0.27,0.54,-6.93,7.74,05.05
TMAS,2019,-3.75,2.6,-2.53,1.95,0.64,0,-79.62,-22.36,-1.6,-2.44,-19.17,5.15
TMAS,2020,-9.8,-18.48,8,19.75,-6.19,37.36,-11.2,1.8,-4.42,3.7,11.61,10.4
TMAS,2021,-15.22,15.38,15.56,6.41,103.61,-30.18,31.36,-6.45,-1.38,10.49,203.8,42.71
TMAS,2022,42.34,-10.26,-11.43,22.58,67.37,-15.41,-7.81,-2.02,-34.77,13.25,6.13,2.1
TMAS,2023,29.56,32.54,-10.48,-3.68,-90,-1.39,-4.93,-34.44,-7.91,-4.91,-3.87,4.7
TMPI,2019,0,0,0,0,0,0,0,0,0,0,0,
TMPO,2019,7.22,-6.22,-4.97,1.74,2.86,0,-11.11,9.38,-8.57,-3.12,7.1,0
TMPO,2020,-6.63,3.23,-0.62,-11.32,-9.93,13.39,-4.17,-4.35,-9.85,0,31.09,-7.69
TMPO,2021,18.06,-8.82,-3.23,-6.67,-2.86,3.68,-0.71,-0.71,-6.47,9.23,07.04,-9.87
TMPO,2022,-0.73,-0.74,-1.48,-1.5,-0.76,-1.54,-3.12,0.81,-2.4,-3.28,10.17,-20.77
TMPO,2023,20.39,-17.74,-0.98,-1.98,-6.06,18.28,-10.91,-6.12,-1.09,0,-3.3,1.14
TNCA,2019,47,19.05,-5.14,-10.84,2.7,8.55,-9.09,2.67,-0.65,-6.54,-11.19,9.45
TNCA,2020,-4.32,-14.29,1.75,-15.52,21.43,-26.47,16.57,-5.88,-10.94,70.76,9.59,32.5
TNCA,2021,-47.17,41.96,10.69,6.25,-11.76,0,18.18,60.26,63.2,-35.29,78.03,117.02
TNCA,2022,-42.75,-10.62,-16.48,-20.18,-18.39,-40,37.32,-8.55,-30.09,08.02,-5.94,-18.42
TNCA,2023,-5.16,-14.97,-24,01.05,43.75,-0.72,-1.46,-7.41,-13.6,-13.89,16.13,-10.65
TOBA,2019,0.31,5.85,-4.07,-3.64,-72.96,6.98,-24.35,5.75,01.09,-2.69,-3.31,2.29
TOBA,2020,-2.23,5.71,0,-10.81,1.82,5.36,-2.26,26.59,-10.96,-1.03,27.98,5.26
TOBA,2021,-5.77,13.27,-10.99,0.4,-0.81,0,-0.41,-2.04,15.62,-3.6,72.9,18.92
TOBA,2022,62.73,-29.61,-13.89,-1.38,-0.93,-24.53,8.13,-3.47,-12.57,-13.01,4.72,-9.02
TOBA,2023,-3.31,-2.56,-11.4,-8.12,-18.97,4.79,0,-10.66,-7.95,-21.6,-3.15,23.58
TOOL,2022,,,,,,,,-10.24,-14.91,-10.31,-4.6,-7.23
TOOL,2023,-5.19,-2.74,-19.72,3.51,-5.08,0,19.64,-7.46,-6.45,13.79,1.52,-8.96
TOPS,2019,-4.22,-3.77,-0.65,-9.21,5.8,-8.9,-7.52,-3.25,-0.84,-0.85,-14.87,-45.78
TOPS,2020,-33.33,-72.22,0,0,0,0,0,0,0,0,0,0
TOPS,2021,0,0,0,0,0,0,0,0,0,0,2,-1.96
TOPS,2022,0,0,0,0,0,0,0,0,0,0,0,0
TOPS,2023,0,0,0,0,0,0,0,0,0,0,-10,-80
TOTL,2019,5.36,05.08,1.61,-3.17,-12.3,4.67,-8.04,-3.3,-9.64,-6.67,-3.33,7.39
TOTL,2020,-6.42,-8.82,-16.67,-9.68,-2.86,20.59,-7.32,-2.63,-10.81,6.82,30.5,0.54
TOTL,2021,-8.65,5.92,-6.15,-2.38,-4.27,-3.82,-1.99,0.68,9.4,-1.23,0.62,-2.47
TOTL,2022,-0.63,-3.82,-3.31,1.37,4.73,-1.94,1.97,8.39,-4.17,-1.86,1.9,-6.21
TOTL,2023,3.97,5.73,-4.22,6.92,-10.59,5.92,16.15,2.67,-4.17,0,0,2.17
TOTO,2019,16.67,-0.49,-1.49,-2.51,-5.15,-0.54,-10.38,-4.88,0,-0.64,-7.1,1.39
TOTO,2020,-10.96,-15.38,-9.09,3,4.85,1.85,0,0,-5.45,0.96,3.81,9.17
TOTO,2021,-10.08,-0.93,0,0,0,-2.83,-2.91,0,0,11,1.8,-2.65
TOTO,2022,-7.27,0,10.78,0,16.81,4.55,-1.45,-1.47,-4.48,5.47,1.48,-1.46
TOTO,2023,-1.48,-1.5,0.76,-9.09,-2.5,-1.71,0.87,3.45,0,-2.5,-2.56,0
TOWR,2019,22.46,-6.51,-0.63,-1.27,-7.1,-2.08,4.96,-4.73,-7.09,0.76,10.61,10.27
TOWR,2020,4.97,-4.73,-16.15,33.33,6.11,6.81,11.27,-8.81,0,-4.35,10.61,-12.33
TOWR,2021,0,31.77,-13.04,3.64,03.07,5.53,18.15,-8.53,-1.12,-12.45,0,-3.02
TOWR,2022,-8.89,0.98,3.38,-5.61,-0.99,10,6.82,5.53,-0.4,-6.48,-2.16,-2.65
TOWR,2023,1.82,-6.25,-11.9,10.81,-3.41,6.57,-3.79,1.48,-6.8,-7.29,12.36,-1
TOYS,2020,,,,,,,,58.57,-0.9,-5.45,38.46,-14.58
TOYS,2021,-24.55,-12.5,-30.54,-32.98,-23.81,-36.81,-23.08,150,24.57,-12.39,-18.85,49.68
TOYS,2022,-23.71,11.86,-10.1,-17.42,-4.76,-5.71,-15.91,-12.61,-14.43,-2.41,-4.94,-9.09
TOYS,2023,-5.71,4.55,-21.74,-3.7,3.85,-3.7,0,-1.92,-1.96,0,0,0
TPIA,2019,-0.84,-2.98,-0.88,-9.73,0,-2.55,26.26,40.64,-7.08,15.85,-1.58,10.96
TPIA,2020,-15.42,-8.83,-34.38,70.95,-18.38,-10.24,11.41,-2.73,01.05,11.11,16.25,-2.42
TPIA,2021,12.12,-4.18,14.1,-9.44,-21.34,23.97,-4.33,-16.49,-8.28,5.56,-6.91,3.53
TPIA,2022,20.48,2.27,11.91,-0.5,1.74,-11.98,5.56,-74.32,-1.64,1.67,-2.05,7.53
TPIA,2023,-10.12,0,1.3,0.85,-9.32,-1.87,0.95,2.83,16.06,17.79,-1.01,77.97
TPMA,2019,-0.81,7.32,3.79,0.73,11.59,-4.55,-2.04,-2.08,0.71,2.11,-17.24,5.83
TPMA,2020,12.6,2.8,02.04,-16,-10.32,23.89,22.86,0.58,-7.51,-5.63,5.96,9.38
TPMA,2021,127.14,27.67,1.48,-1.46,-0.49,-22.77,-7.05,-4.14,-17.99,-20.7,-20.35,7.78
TPMA,2022,-14.95,09.09,1.67,2.19,13.9,-10.8,4.21,-2.53,-7.25,6.7,33.51,-9.41
TPMA,2023,-0.43,-10,2.42,16.51,-18.62,5.97,22.07,1.92,26.42,-2.99,5.38,2.92
TRAM,2019,24.71,-14.15,-31.32,-6.4,5.98,0.81,-5.6,-12.71,-0.97,5.88,-51.85,-3.85
TRAM,2020,0,0,0,0,0,0,0,0,0,0,0,0
TRAM,2021,0,0,0,0,0,0,0,0,0,0,0,0
TRAM,2022,0,0,0,0,0,0,0,0,0,0,0,0
TRAM,2023,0,0,0,0,0,0,0,0,0,0,0,0
TRGU,2022,,,,,,,79.05,-26.06,-13.67,-4.17,0,-1.74
TRGU,2023,-2.65,-1.82,2.78,-1.8,-5.5,5.83,-2.75,-0.94,-0.95,-3.85,-2,-9.69
TRIL,2019,2,-1.96,0,0,0,0,0,0,0,0,0,0
TRIL,2020,0,0,0,0,0,0,0,0,0,0,0,0
TRIL,2021,0,0,0,0,0,0,0,0,0,0,0,0
TRIL,2022,0,0,0,0,0,0,0,0,0,0,0,0
TRIL,2023,0,0,0,0,0,0,0,0,0,0,0,0
TRIM,2019,-1.61,14.75,-2.14,5.11,14.58,03.03,-14.12,9.59,-3.75,-2.6,0,-2
TRIM,2020,-6.8,-1.46,-3.7,-11.54,06.09,-2.46,-3.36,1.74,-6.84,0.92,7.27,-20.34
TRIM,2021,01.06,-4.21,25.27,25.44,-9.09,-11.54,65.22,31.58,30.4,26.38,-9.22,-3.74
TRIM,2022,-13.33,12.18,-8.57,3.12,-15.76,-12.95,17.36,19.01,-14.79,4.17,-12.67,-13.74
TRIM,2023,1.77,-4.35,-11.36,3.59,-6.93,9.57,18.45,2.46,1.6,-3.15,2.44,16.67
TRIN,2020,13,-15.93,14.74,2.75,24.11,-2.88,-1.48,-8.27,-9.02,15.32,-10.94,-9.65
TRIN,2021,-20.87,8.59,-9.6,3.75,-5.42,-11.46,4.32,17.24,37.65,-5.13,22.52,-8.82
TRIN,2022,34.68,64.67,-13.09,-13.39,31.64,-20.73,-13.89,-13.44,-5.59,-4.61,0.69,2.74
TRIN,2023,-14,-5.43,10.66,-11.85,-14.29,-4.41,0,-14.87,-6.02,-21.79,51.64,-5.41
TRIO,2019,10.17,-15.38,10.91,-67.21,-37.5,0,752,0,0,0,0,0
TRIO,2020,0,0,0,0,0,0,0,0,0,0,0,0
TRIO,2021,0,0,0,0,0,0,0,0,0,0,0,0
TRIO,2022,0,0,0,0,0,0,0,0,0,0,0,0
TRIO,2023,0,0,0,0,0,0,0,0,0,0,0,0
TRIS,2019,0,15.45,-12.6,9.91,-5.74,8.7,-0.8,11.29,0.72,-3.6,0,-0.75
TRIS,2020,12.78,-1.33,0,-7.43,-11.68,-12.4,3.77,-7.27,0.98,5.83,-8.26,4
TRIS,2021,-41.83,-13.22,-1.9,30.1,7.46,-22.92,0,-2.7,47.22,23.27,15.31,-5.31
TRIS,2022,-7.48,-7.07,0.54,-6.49,-1.16,12.28,-21.35,7.28,-1.85,5.66,42.86,-1.67
TRIS,2023,-13.56,5.88,6.48,-1.74,-0.88,0.89,-14.16,15.46,0.89,5.31,-10.08,-2.8
TRJA,2020,,,,,,,,28,-52.19,-1.31,3.31,-0.64
TRJA,2021,8.39,-2.38,1.83,4.19,-3.45,1.79,16.96,-4,34.38,2.33,86.36,-9.35
TRJA,2022,-10.31,0,-1.5,-45.18,8.33,-7.69,8.33,18.8,-15.83,7.69,-2.38,-7.32
TRJA,2023,9.65,11.2,17.27,10.43,-26.11,-0.75,16.67,-3.25,-8.05,-4.38,0.76,03.03
TRON,2023,,,46.67,-3.03,-0.78,5.51,23.13,3.64,-19.3,05.07,-7.59,-8.21
TRST,2019,1.5,0.99,-2.44,-5,12.63,-6.54,4.5,-11.48,-2.7,5.56,0,0
TRST,2020,5.26,-5,-7.37,-0.57,0.57,9.66,01.04,01.03,-0.51,-0.51,2.56,4.5
