,Stock Code,change %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID
0,AALI,23.26,245,02 Jan 2019,30 Dec 2019,2567630882500,218824400,207339,
1,ABBA,10.42,245,02 Jan 2019,30 Dec 2019,1897695594100,12265009500,718972,
2,ABDA,0.0,245,02 Jan 2019,30 Dec 2019,120297500,22600,55,
3,ABMM,-32.6,245,02 Jan 2019,30 Dec 2019,1380052500,817800,1069,
4,ACES,0.34,245,02 Jan 2019,30 Dec 2019,7594236357500,4451148700,1035963,
5,ACST,-37.62,245,02 Jan 2019,30 Dec 2019,118120087000,85724500,27563,
6,ADES,13.59,245,02 Jan 2019,30 Dec 2019,19301106000,17839600,12170,
7,ADHI,-25.87,245,02 Jan 2019,30 Dec 2019,3276491123500,2147321800,404932,
8,ADMF,14.29,245,02 Jan 2019,30 Dec 2019,518072725000,50663500,16301,
9,ADMG,-40.76,245,02 Jan 2019,30 Dec 2019,118104607600,426904100,50823,
10,ADRO,27.98,245,02 Jan 2019,30 Dec 2019,19176242195000,14319625700,1330615,
11,AGII,2.21,245,02 Jan 2019,30 Dec 2019,107397355000,179949200,26154,
12,AGRO,-36.13,245,02 Jan 2019,30 Dec 2019,309290007900,1123418500,133870,
13,AGRS,-43.28,245,02 Jan 2019,30 Dec 2019,8430782300,27921000,10713,
14,AHAP,-29.41,245,02 Jan 2019,30 Dec 2019,26102939700,325461800,35914,
15,AIMS,0.0,245,02 Jan 2019,30 Dec 2019,0,0,0,
16,AISA,0.0,245,02 Jan 2019,30 Dec 2019,0,0,0,
17,AKKU,0.0,245,02 Jan 2019,30 Dec 2019,8567913300,158266600,7984,
18,AKPI,-50.67,245,02 Jan 2019,30 Dec 2019,1409911500,3272800,1744,
19,AKRA,-7.93,245,02 Jan 2019,30 Dec 2019,7988110521500,1882625100,501774,
20,AKSI,190.61,245,02 Jan 2019,30 Dec 2019,180292727800,212835800,21372,
21,ALDO,-36.12,245,02 Jan 2019,30 Dec 2019,20615506600,40346500,12877,
22,ALKA,39.33,245,02 Jan 2019,30 Dec 2019,842162900,2020300,1841,
23,ALMI,-10.5,245,02 Jan 2019,30 Dec 2019,24471367300,41766500,3995,
24,ALTO,-0.5,245,02 Jan 2019,30 Dec 2019,103340611800,271593400,5796,
25,AMAG,-9.2,245,02 Jan 2019,30 Dec 2019,446650000,1570600,550,
26,AMFG,-7.05,245,02 Jan 2019,30 Dec 2019,26693092500,5932000,2066,
27,AMIN,-27.1,245,02 Jan 2019,30 Dec 2019,3377533000,7649500,1965,
28,AMRT,-5.88,245,02 Jan 2019,30 Dec 2019,78475684000,89618500,15387,
29,ANDI,-97.5,245,02 Jan 2019,30 Dec 2019,3701850303000,2735082400,113933,
30,ANJT,-13.04,245,02 Jan 2019,30 Dec 2019,21753306000,23418300,3872,
31,ANTM,9.8,245,02 Jan 2019,30 Dec 2019,22500774455000,23820712400,1469251,
32,APEX,-79.4,245,02 Jan 2019,30 Dec 2019,820058200,1349400,1415,
33,APIC,27.78,245,02 Jan 2019,30 Dec 2019,2408176590500,3768551100,502903,
34,APII,-1.08,245,02 Jan 2019,30 Dec 2019,5873149400,28695100,14881,
35,APLI,113.1,245,02 Jan 2019,30 Dec 2019,8151826200,78007600,21663,
36,APLN,16.45,245,02 Jan 2019,30 Dec 2019,2507847803600,11390347600,522135,
37,APOL,-13.79,245,02 Jan 2019,30 Dec 2019,233021000,4660400,198,
38,ARGO,0.0,245,02 Jan 2019,30 Dec 2019,0,0,0,
39,ARII,-21.67,245,02 Jan 2019,30 Dec 2019,6063464500,7561800,1610,
40,ARMY,-84.28,245,02 Jan 2019,30 Dec 2019,5599747408000,21541259700,59957,
41,ARNA,3.81,245,02 Jan 2019,30 Dec 2019,104550287400,215117100,21435,
42,ARTA,-65.65,245,02 Jan 2019,30 Dec 2019,491458100,688000,1374,
43,ARTI,0.0,245,02 Jan 2019,30 Dec 2019,517895000,10357900,7212,
44,ARTO,1584.78,245,02 Jan 2019,30 Dec 2019,20985461200,18762500,10737,
45,ASBI,23.2,245,02 Jan 2019,30 Dec 2019,293503600,891600,665,
46,ASDM,-6.44,245,02 Jan 2019,30 Dec 2019,701374000,656400,539,
47,ASGR,-28.57,245,02 Jan 2019,30 Dec 2019,61601561000,51208600,14455,
48,ASII,-15.81,245,02 Jan 2019,30 Dec 2019,57516009425000,7970208800,1387682,
49,ASJT,-66.94,245,02 Jan 2019,30 Dec 2019,9204813000,52150000,7492,
50,ASMI,83.57,245,02 Jan 2019,30 Dec 2019,213428563500,279729000,35744,
51,ASRI,-23.72,245,02 Jan 2019,30 Dec 2019,735179758400,2286539700,191770,
52,ASRM,-14.47,245,02 Jan 2019,30 Dec 2019,2049396000,937600,937,
53,ASSA,103.3,245,02 Jan 2019,30 Dec 2019,1525209752200,2200754200,94226,
54,ATIC,-28.89,245,02 Jan 2019,30 Dec 2019,596959500,728400,1036,
55,ATPK,0.0,181,02 Jan 2019,27 Sep 2019,0,0,0,
56,AUTO,-15.65,245,02 Jan 2019,30 Dec 2019,290186003500,207026900,66551,
57,BABP,0.0,245,02 Jan 2019,30 Dec 2019,135456538600,2357298700,72181,
58,BACA,0.0,245,02 Jan 2019,30 Dec 2019,56394855600,187387600,27663,
59,BAJA,-45.13,245,02 Jan 2019,30 Dec 2019,19498210400,200906200,28532,
60,BALI,-30.13,245,02 Jan 2019,30 Dec 2019,398268129500,272512300,8616,
61,BAPA,-34.86,245,02 Jan 2019,30 Dec 2019,17644629900,224261700,13488,
62,BATA,10.0,245,02 Jan 2019,30 Dec 2019,5517506500,9129000,4157,
63,BAYU,-39.02,245,02 Jan 2019,30 Dec 2019,7733400500,4906000,3020,
64,BBCA,28.56,245,02 Jan 2019,30 Dec 2019,94764196087500,3241032300,1589713,
65,BBHI,-26.9,245,02 Jan 2019,30 Dec 2019,7632470700,44740400,7991,
66,BBKP,-17.65,245,02 Jan 2019,30 Dec 2019,671934529800,2076312000,158592,
67,BBLD,-14.41,245,02 Jan 2019,30 Dec 2019,221573700,489700,470,
68,BBMD,102.9,245,02 Jan 2019,30 Dec 2019,1994101000,1165100,136,
69,BBNI,-10.8,245,02 Jan 2019,30 Dec 2019,44606034235000,5342161400,1082343,
70,BBNP,2.27,80,02 Jan 2019,30 Apr 2019,450000,200,1,
71,BBRI,20.22,245,02 Jan 2019,30 Dec 2019,108261941138000,26402140700,2368202,
72,BBRM,0.0,245,02 Jan 2019,30 Dec 2019,1541376600,30382700,1729,
73,BBTN,-16.54,245,02 Jan 2019,30 Dec 2019,14217287213000,6076005600,883522,
74,BBYB,0.0,245,02 Jan 2019,30 Dec 2019,35878417600,125421100,6469,
75,BCAP,-0.66,245,02 Jan 2019,30 Dec 2019,61735237200,378278600,204213,
76,BCIC,0.0,245,02 Jan 2019,30 Dec 2019,0,0,0,
77,BCIP,-28.09,245,02 Jan 2019,30 Dec 2019,88115821200,1006484200,87596,
78,BDMN,-48.03,245,02 Jan 2019,30 Dec 2019,9865158447000,1725933400,534315,
79,BEKS,0.0,245,02 Jan 2019,30 Dec 2019,2188505000,43770100,3846,
80,BELL,116.67,245,02 Jan 2019,30 Dec 2019,68080142200,186639600,16834,
81,BEST,3.85,245,02 Jan 2019,30 Dec 2019,1091968335200,4057402700,230594,
82,BFIN,-15.79,245,02 Jan 2019,30 Dec 2019,173323351900,287946100,20558,
83,BGTG,-19.51,245,02 Jan 2019,30 Dec 2019,167364481800,1906491800,231407,
84,BHIT,10.34,245,02 Jan 2019,30 Dec 2019,655145029900,8252423500,522921,
85,BIKA,-24.62,245,02 Jan 2019,30 Dec 2019,661449200,3040900,3036,
86,BIMA,-10.71,245,02 Jan 2019,30 Dec 2019,849745500,16068400,4360,
87,BINA,28.36,245,02 Jan 2019,30 Dec 2019,60607303500,79064600,7602,
88,BIPI,0.0,245,02 Jan 2019,30 Dec 2019,417681104400,7280972400,126257,
89,BIPP,-43.18,245,02 Jan 2019,30 Dec 2019,3960742500,56843200,2959,
90,BIRD,-13.24,245,02 Jan 2019,30 Dec 2019,828673095500,297737400,85038,
91,BISI,-37.31,245,02 Jan 2019,30 Dec 2019,110662222500,81440500,21334,
92,BJBR,-42.2,245,02 Jan 2019,30 Dec 2019,4510617531500,2474312100,155407,
93,BJTM,-0.72,245,02 Jan 2019,30 Dec 2019,1447271953000,2182736200,197735,
94,BKDP,0.0,245,02 Jan 2019,30 Dec 2019,3253382200,49029500,6712,
95,BKSL,-22.02,245,02 Jan 2019,30 Dec 2019,3461808617300,29377203900,516514,
96,BKSW,-1.1,245,02 Jan 2019,30 Dec 2019,683628400,3771000,1591,
97,BLTA,-74.49,245,02 Jan 2019,30 Dec 2019,1941662400,30871600,3135,
98,BLTZ,-36.17,245,02 Jan 2019,30 Dec 2019,109254000,23100,75,
99,BMAS,-2.72,245,02 Jan 2019,30 Dec 2019,747327000,2377000,1775,
100,BMRI,4.07,245,02 Jan 2019,30 Dec 2019,80794517902500,10962034300,1432833,
101,BMSR,-38.24,245,02 Jan 2019,30 Dec 2019,18163871300,131705400,25792,
102,BMTR,43.8,245,02 Jan 2019,30 Dec 2019,3583641039600,9382155600,661664,
103,BNBA,15.83,245,02 Jan 2019,30 Dec 2019,23540296600,78589800,7303,
104,BNBR,0.0,245,02 Jan 2019,30 Dec 2019,5537302000,110671300,5924,
105,BNGA,5.46,245,02 Jan 2019,30 Dec 2019,1303841727500,1197765000,161314,
106,BNII,0.0,245,02 Jan 2019,30 Dec 2019,198728234000,715180000,67575,
107,BNLI,102.4,245,02 Jan 2019,30 Dec 2019,14415157156500,13901168300,641547,
108,BOGA,91.37,245,02 Jan 2019,30 Dec 2019,1305847755500,1528998800,197582,
109,BOLT,-13.4,245,02 Jan 2019,30 Dec 2019,24025621000,27660300,29411,
110,BORN,0.0,245,02 Jan 2019,30 Dec 2019,0,0,0,
111,BOSS,-92.83,245,02 Jan 2019,30 Dec 2019,620697935900,638168800,98661,
112,BPFI,101.54,245,02 Jan 2019,30 Dec 2019,6368004500,5622900,390,
113,BPII,53.85,245,02 Jan 2019,30 Dec 2019,143480000,17900,36,
114,BPTR,3.49,245,02 Jan 2019,30 Dec 2019,74185140100,691438000,173455,
115,BRAM,77.05,245,02 Jan 2019,30 Dec 2019,2955845000,275400,270,
116,BRIS,-37.14,245,02 Jan 2019,30 Dec 2019,818561302800,1669786900,206224,
117,BRMS,4.0,245,02 Jan 2019,30 Dec 2019,691596292800,12893661900,145145,
118,BRNA,-14.17,245,02 Jan 2019,30 Dec 2019,3392692500,3075900,402,
119,BRPT,-36.82,245,02 Jan 2019,30 Dec 2019,20095895512000,11174736700,1086344,
120,BSDE,0.0,245,02 Jan 2019,30 Dec 2019,4865254243000,3519256200,554780,
121,BSIM,6.36,245,02 Jan 2019,30 Dec 2019,5082722000,9036000,2093,
122,BSSR,-22.22,245,02 Jan 2019,30 Dec 2019,4061762500,1962700,2954,
123,BSWD,0.0,245,02 Jan 2019,30 Dec 2019,0,0,0,
124,BTEK,-66.67,245,02 Jan 2019,30 Dec 2019,872665613200,10379595700,99948,
125,BTEL,0.0,245,02 Jan 2019,30 Dec 2019,8300000,166000,79,
126,BTON,-8.7,245,02 Jan 2019,30 Dec 2019,34908927900,132232300,22672,
127,BTPN,-5.52,245,02 Jan 2019,30 Dec 2019,155710127000,43697700,16444,
128,BTPS,136.77,245,02 Jan 2019,30 Dec 2019,25056791271500,9157050200,988322,
129,BUDI,7.29,245,02 Jan 2019,30 Dec 2019,37349549300,359396000,43978,
130,BUKK,-26.32,245,02 Jan 2019,30 Dec 2019,11132506000,5810700,4174,
131,BULL,38.46,245,02 Jan 2019,30 Dec 2019,1611258871900,8757045000,172176,
132,BUMI,-35.92,245,02 Jan 2019,30 Dec 2019,7901899016600,65050996200,870865,
133,BUVA,-64.08,245,02 Jan 2019,30 Dec 2019,364446240800,2812712800,63603,
134,BVIC,-55.79,245,02 Jan 2019,30 Dec 2019,64370029300,444308600,24052,
135,BWPT,-4.27,245,02 Jan 2019,30 Dec 2019,952511700200,6335155800,224815,
136,BYAN,-20.0,245,02 Jan 2019,30 Dec 2019,85039780000,4947100,924,
137,CAKK,-25.53,245,02 Jan 2019,30 Dec 2019,1181235827900,5833032900,320413,
138,CAMP,8.09,245,02 Jan 2019,30 Dec 2019,393553319600,717539600,103698,
139,CANI,-38.64,245,02 Jan 2019,30 Dec 2019,527956300,2468800,2194,
140,CARS,-93.36,245,02 Jan 2019,30 Dec 2019,631897622600,730773700,37794,
141,CASA,34.84,245,02 Jan 2019,30 Dec 2019,651745339200,1734996400,201136,
142,CASS,-12.68,245,02 Jan 2019,30 Dec 2019,5164786000,7883100,1255,
143,CEKA,21.45,245,02 Jan 2019,30 Dec 2019,44692201000,31185900,18506,
144,CENT,-15.12,245,02 Jan 2019,30 Dec 2019,160499133300,1788256600,114882,
145,CFIN,-7.64,245,02 Jan 2019,30 Dec 2019,60842891600,196308000,18869,
146,CINT,6.34,245,02 Jan 2019,30 Dec 2019,5045025800,18849000,4114,
147,CITA,-4.89,245,02 Jan 2019,30 Dec 2019,5624050500,3407600,1570,
148,CITY,-71.11,245,02 Jan 2019,30 Dec 2019,53588000300,163275500,24601,
149,CKRA,0.0,245,02 Jan 2019,30 Dec 2019,0,0,0,
150,CLEO,77.82,245,02 Jan 2019,30 Dec 2019,1604316050700,3548265900,291512,
151,CLPI,20.31,245,02 Jan 2019,30 Dec 2019,35075910500,44644500,9366,
152,CMNP,44.92,245,02 Jan 2019,30 Dec 2019,61045010000,39120500,12904,
153,CMPP,-11.54,245,02 Jan 2019,30 Dec 2019,21870959800,89703300,33576,
154,CNKO,0.0,245,02 Jan 2019,30 Dec 2019,424325000,8486500,7808,
155,CNTB,0.0,245,02 Jan 2019,30 Dec 2019,0,0,0,
156,CNTX,-28.39,245,02 Jan 2019,30 Dec 2019,492128200,1152800,897,
157,COWL,-88.04,245,02 Jan 2019,30 Dec 2019,85238043700,430532400,37478,
158,CPIN,-10.03,245,02 Jan 2019,30 Dec 2019,14291662375500,2392102700,1061131,
159,CPRO,0.0,245,02 Jan 2019,30 Dec 2019,18652187000,372487800,22286,
160,CSAP,-17.43,245,02 Jan 2019,30 Dec 2019,35035805300,69278500,5872,
161,CSIS,-72.78,245,02 Jan 2019,30 Dec 2019,727003241200,4232845200,514429,
162,CTBN,-26.74,245,02 Jan 2019,30 Dec 2019,42173000,10100,6,
163,CTRA,2.97,245,02 Jan 2019,30 Dec 2019,8402989593500,7897293900,743484,
164,CTTH,-41.18,245,02 Jan 2019,30 Dec 2019,27875376200,275651400,18581,
165,DART,28.93,245,02 Jan 2019,30 Dec 2019,811647000,2557500,1332,
166,DAYA,42.86,245,02 Jan 2019,30 Dec 2019,381774800,1572500,1498,
167,DEAL,-66.04,245,02 Jan 2019,30 Dec 2019,7860735540500,7537515400,427670,
168,DEFI,8.52,245,02 Jan 2019,30 Dec 2019,1559599000,842100,1403,
169,DEWA,0.0,245,02 Jan 2019,30 Dec 2019,945065000,18901300,1179,
170,DFAM,-54.55,245,02 Jan 2019,30 Dec 2019,456601283400,602199300,116915,
171,DGIK,0.0,245,02 Jan 2019,30 Dec 2019,422545000,8450900,648,
172,DIGI,-8.06,245,02 Jan 2019,30 Dec 2019,31571185000,18215900,3724,
173,DILD,-15.58,245,02 Jan 2019,30 Dec 2019,631826118800,1636749100,92475,
174,DIVA,15.22,245,02 Jan 2019,30 Dec 2019,889142689000,263647900,51256,
175,DKFT,-53.59,245,02 Jan 2019,30 Dec 2019,660105407600,2862982300,226870,
176,DLTA,23.64,245,02 Jan 2019,30 Dec 2019,19833155000,3060300,3886,
177,DMAS,86.16,245,02 Jan 2019,30 Dec 2019,2846803376800,10685350500,359204,
178,DNAR,-14.49,245,02 Jan 2019,30 Dec 2019,1063443300,3929100,1599,
179,DNET,-6.69,245,02 Jan 2019,30 Dec 2019,10906246000,3488500,1292,
180,DOID,-46.67,245,02 Jan 2019,30 Dec 2019,2655888727200,5249377000,350489,
181,DPNS,-19.62,245,02 Jan 2019,30 Dec 2019,756757800,2522800,934,
182,DPUM,-13.28,245,02 Jan 2019,30 Dec 2019,6251130700,51022700,5130,
183,DSFI,-0.99,245,02 Jan 2019,30 Dec 2019,68627889000,546946500,81793,
184,DSNG,12.2,245,02 Jan 2019,30 Dec 2019,90780849800,237471900,11889,
185,DSSA,2.78,245,02 Jan 2019,30 Dec 2019,1467410000,94700,402,
186,DUCK,-21.79,245,02 Jan 2019,30 Dec 2019,615081822500,366883100,39801,
187,DUTI,13.9,245,02 Jan 2019,30 Dec 2019,1471058500,283300,303,
188,DVLA,15.98,245,02 Jan 2019,30 Dec 2019,16761544500,7723100,2726,
189,DWGL,438.89,245,02 Jan 2019,30 Dec 2019,64368391600,311499300,44329,
190,DYAN,53.25,245,02 Jan 2019,30 Dec 2019,274114424200,2355656700,85812,
191,ECII,-10.62,245,02 Jan 2019,30 Dec 2019,8673708500,8022600,989,
192,EKAD,25.15,245,02 Jan 2019,30 Dec 2019,36789745500,42231600,14745,
193,ELSA,-11.05,245,02 Jan 2019,30 Dec 2019,2511381824800,7006237300,367628,
194,ELTY,0.0,245,02 Jan 2019,30 Dec 2019,545180000,10903600,2058,
195,EMDE,-11.81,245,02 Jan 2019,30 Dec 2019,4508917800,18836000,2685,
196,EMTK,-33.63,245,02 Jan 2019,30 Dec 2019,22045439000,3135400,1463,
197,ENRG,0.0,245,02 Jan 2019,30 Dec 2019,1112604303100,15855366900,307219,
198,EPMT,-2.38,245,02 Jan 2019,30 Dec 2019,5544586500,2481900,646,
199,ERAA,-18.41,245,02 Jan 2019,30 Dec 2019,16654414471000,9427184700,1597515,
200,ERTX,12.9,245,02 Jan 2019,30 Dec 2019,5153234600,37136200,16131,
201,ESSA,-16.77,245,02 Jan 2019,30 Dec 2019,1629405453800,4689619200,292065,
202,ESTI,-25.93,245,02 Jan 2019,30 Dec 2019,200358798100,1921132300,418249,
203,ETWA,-20.99,245,02 Jan 2019,30 Dec 2019,10503197300,119587400,16329,
204,EXCL,59.09,245,02 Jan 2019,30 Dec 2019,11864493395500,4087149300,836939,
205,FAST,52.69,245,02 Jan 2019,30 Dec 2019,8167728000,3427500,1721,
206,FASW,-0.96,245,02 Jan 2019,30 Dec 2019,98989682500,12432400,12588,
207,FILM,-73.68,245,02 Jan 2019,30 Dec 2019,1261258574600,2220830300,505005,
208,FINN,0.0,245,02 Jan 2019,30 Dec 2019,163818791000,2864906200,72964,
209,FIRE,-95.79,245,02 Jan 2019,30 Dec 2019,16991927216400,5152246800,129676,
210,FISH,-6.4,245,02 Jan 2019,30 Dec 2019,969308000,306500,708,
211,FMII,-32.86,245,02 Jan 2019,30 Dec 2019,5332891700,10535200,1145,
212,FORU,-10.0,245,02 Jan 2019,30 Dec 2019,221862900,2182300,842,
213,FORZ,-94.57,245,02 Jan 2019,30 Dec 2019,1986259498100,2619554700,67117,
214,FPNI,-25.62,245,02 Jan 2019,30 Dec 2019,54491640300,351031300,37243,
215,FREN,76.92,245,02 Jan 2019,30 Dec 2019,9177011854700,44473293000,1661191,
216,GAMA,-13.79,245,02 Jan 2019,30 Dec 2019,104163228600,1646185300,61526,
217,GDST,-34.04,245,02 Jan 2019,30 Dec 2019,32838501600,332335400,51484,
218,GDYR,3.09,245,02 Jan 2019,30 Dec 2019,538287000,271100,313,
219,GEMA,6.96,245,02 Jan 2019,30 Dec 2019,17524338800,50576100,2593,
220,GEMS,0.0,245,02 Jan 2019,30 Dec 2019,0,0,0,
221,GGRM,-36.62,245,02 Jan 2019,30 Dec 2019,26559862257500,382342000,972229,
222,GHON,25.0,245,02 Jan 2019,30 Dec 2019,9785418500,7294200,1517,
223,GIAA,67.11,245,02 Jan 2019,30 Dec 2019,4657151966400,9721260600,694875,
224,GJTL,-10.0,245,02 Jan 2019,30 Dec 2019,1019216240000,1437444100,155256,
225,GLOB,17.9,245,02 Jan 2019,30 Dec 2019,8847581500,17916800,11974,
226,GMCW,0.0,147,02 Jan 2019,12 Agt 2019,0,0,0,
227,GMFI,-20.37,245,02 Jan 2019,30 Dec 2019,781130218800,3140627100,189349,
228,GMTD,6.67,245,02 Jan 2019,30 Dec 2019,25208160000,1403000,370,
229,GOLD,-58.89,245,02 Jan 2019,30 Dec 2019,3337024700,10386800,3026,
230,GOLL,0.0,245,02 Jan 2019,30 Dec 2019,12790000,255800,625,
231,GOOD,-19.47,245,02 Jan 2019,30 Dec 2019,89492277500,54791500,31263,
232,GPRA,-30.91,245,02 Jan 2019,30 Dec 2019,11358111900,122266300,11755,
233,GREN,0.0,245,02 Jan 2019,30 Dec 2019,0,0,0,
234,GSMF,6.38,245,02 Jan 2019,30 Dec 2019,11092893000,88432800,37740,
235,GTBO,-34.87,245,02 Jan 2019,30 Dec 2019,3533297500,17647500,5601,
236,GWSA,8.45,245,02 Jan 2019,30 Dec 2019,10916469900,58228400,4134,
237,GZCO,0.0,245,02 Jan 2019,30 Dec 2019,58627025300,1122842400,35933,
238,HADE,0.0,245,02 Jan 2019,30 Dec 2019,82115000,1642300,221,
239,HDFA,-54.23,245,02 Jan 2019,30 Dec 2019,805109000,4599200,3061,
240,HDTX,-4.76,245,02 Jan 2019,30 Dec 2019,47733300,399800,313,
241,HEAL,39.84,245,02 Jan 2019,30 Dec 2019,246962934000,76937800,31767,
242,HELI,73.55,245,02 Jan 2019,30 Dec 2019,9795623200,62198600,12073,
243,HERO,12.66,245,02 Jan 2019,30 Dec 2019,7250118000,8664800,3027,
244,HEXA,21.75,245,02 Jan 2019,30 Dec 2019,97259775000,29694700,15461,
245,HITS,3.57,245,02 Jan 2019,30 Dec 2019,12654468300,20147800,1606,
246,HKMU,-30.65,245,02 Jan 2019,30 Dec 2019,1151105314000,3302263300,87634,
247,HMSP,-43.4,245,02 Jan 2019,30 Dec 2019,25089870848000,8907752300,1271539,
248,HOKI,28.77,245,02 Jan 2019,30 Dec 2019,5481751302500,6937400500,319887,
249,HOME,-56.9,245,02 Jan 2019,30 Dec 2019,29464839962400,379292550500,900572,
250,HOTL,52.94,245,02 Jan 2019,30 Dec 2019,250615732000,1840671000,32630,
251,HRTA,-34.64,245,02 Jan 2019,30 Dec 2019,106466682200,378830900,30144,
252,HRUM,-5.71,245,02 Jan 2019,30 Dec 2019,1095703349500,732048200,214796,
253,IATA,0.0,245,02 Jan 2019,30 Dec 2019,87027868900,1635786600,56774,
254,IBFN,-8.33,245,02 Jan 2019,30 Dec 2019,22861838800,105813000,1687,
255,IBST,-21.39,245,02 Jan 2019,30 Dec 2019,1125400000,132800,74,
256,ICBP,6.7,245,02 Jan 2019,30 Dec 2019,15543410472500,1470102500,628311,
257,ICON,-30.61,245,02 Jan 2019,30 Dec 2019,7446852000,77694600,4725,
258,IDPR,-58.65,245,02 Jan 2019,30 Dec 2019,3716652400,8710600,2480,
259,IGAR,-11.46,245,02 Jan 2019,30 Dec 2019,6770793600,19234200,4445,
260,IIKP,-79.17,245,02 Jan 2019,30 Dec 2019,7994562797500,49493861500,185325,
261,IKAI,-57.06,245,02 Jan 2019,30 Dec 2019,1130923378900,6489623500,223876,
262,IKBI,0.78,245,02 Jan 2019,30 Dec 2019,2980821400,10845500,5463,
263,IMAS,-46.53,245,02 Jan 2019,30 Dec 2019,871897440000,367906700,139039,
264,IMJS,-55.08,245,02 Jan 2019,30 Dec 2019,587502800600,853609800,96124,
265,IMPC,11.7,245,02 Jan 2019,30 Dec 2019,96140670000,98085300,8209,
266,INAF,-86.62,245,02 Jan 2019,30 Dec 2019,808564095800,559061300,145833,
267,INAI,7.32,245,02 Jan 2019,30 Dec 2019,3387055800,7352000,3091,
268,INCF,-81.88,245,02 Jan 2019,30 Dec 2019,221603996600,1405404800,85501,
269,INCI,-27.3,245,02 Jan 2019,30 Dec 2019,4346581900,8609900,2355,
270,INCO,11.66,245,02 Jan 2019,30 Dec 2019,14286435162000,4119595800,782996,
271,INDF,6.38,245,02 Jan 2019,30 Dec 2019,14853370007500,2056993900,737178,
272,INDR,-58.99,245,02 Jan 2019,30 Dec 2019,57253329000,10672500,15875,
273,INDS,3.6,245,02 Jan 2019,30 Dec 2019,575161444000,237103500,58300,
274,INDX,-35.44,245,02 Jan 2019,30 Dec 2019,5799349500,74157300,25650,
275,INDY,-24.61,245,02 Jan 2019,30 Dec 2019,6241435818000,3677110800,723146,
276,INKP,-33.33,245,02 Jan 2019,30 Dec 2019,17267452185000,2100271700,1233459,
277,INPC,-1.61,245,02 Jan 2019,30 Dec 2019,16241093200,220696400,67783,
278,INPP,20.0,245,02 Jan 2019,30 Dec 2019,1078005000,1368500,1366,
279,INPS,98.53,245,02 Jan 2019,30 Dec 2019,249502075000,78547900,33145,
280,INRU,50.48,245,02 Jan 2019,30 Dec 2019,4225305000,5589600,931,
281,INTA,2.05,245,02 Jan 2019,30 Dec 2019,75105117600,159996600,3187,
