,Stock Code,change %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID
597,SKYB,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,I131
598,SLIS,-83.67,247,04 Jan 2021,30 Dec 2021,292517027000,130674000,54421,E742
599,SMAR,5.06,247,04 Jan 2021,30 Dec 2021,18441194000,4226900,7062,D232
600,SMBR,-41.78,247,04 Jan 2021,30 Dec 2021,2704405982500,3056681600,556963,B121
601,SMCB,17.36,247,04 Jan 2021,30 Dec 2021,304240503500,172861600,123982,B121
602,SMDM,90.29,247,04 Jan 2021,30 Dec 2021,84871926600,573645600,73151,H111
603,SMDR,250.35,247,04 Jan 2021,30 Dec 2021,1746633999000,2615667600,382834,K211
604,SMGR,-41.65,247,04 Jan 2021,30 Dec 2021,18779111065000,2059247800,1149158,B121
605,SMKL,157.43,247,04 Jan 2021,30 Dec 2021,83144867500,272565200,62369,B131
606,SMMA,3.07,247,04 Jan 2021,30 Dec 2021,28399427500,2496100,3310,G511
607,SMMT,74.14,247,04 Jan 2021,30 Dec 2021,1008415898600,5125948400,437672,A121
608,SMRA,3.73,247,04 Jan 2021,30 Dec 2021,8685356540000,10008780700,951880,H111
609,SMRU,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,A132
610,SMSM,-1.81,247,04 Jan 2021,30 Dec 2021,269958345000,204441400,130495,E111
611,SOCI,-25.76,247,04 Jan 2021,30 Dec 2021,1484520414000,6781801300,468652,A112
612,SOFA,-57.41,247,04 Jan 2021,30 Dec 2021,196425731500,2821875000,118753,E211
613,SOHO,38.59,247,04 Jan 2021,30 Dec 2021,47915481000,8500100,14653,F211
614,SONA,-8.75,247,04 Jan 2021,30 Dec 2021,293200500,58000,410,E731
615,SOSS,-2.06,247,04 Jan 2021,30 Dec 2021,7800288200,20354200,15441,C231
616,SOTS,37.37,247,04 Jan 2021,30 Dec 2021,226810256600,562430200,109686,E512
617,SPMA,125.81,247,04 Jan 2021,30 Dec 2021,164893097400,331991000,92813,B131
618,SPTO,9.4,247,04 Jan 2021,30 Dec 2021,113177535500,215554900,42513,C121
619,SQMI,-84.39,247,04 Jan 2021,30 Dec 2021,511026334100,4340072900,242442,B143
620,SRAJ,51.96,247,04 Jan 2021,30 Dec 2021,206740897300,601227300,133187,F121
621,SRIL,-44.27,247,04 Jan 2021,30 Dec 2021,1538931983500,7384530900,340618,E413
622,SRSN,-5.17,247,04 Jan 2021,30 Dec 2021,103447281100,1703809500,82492,B111
623,SRTG,-18.37,247,04 Jan 2021,30 Dec 2021,6628691868500,3030622500,769685,G512
624,SSIA,-15.83,247,04 Jan 2021,30 Dec 2021,2345604763200,4615923700,305345,J211
625,SSMS,-22.8,247,04 Jan 2021,30 Dec 2021,2775307349000,2712731500,355166,D232
626,SSTM,42.11,247,04 Jan 2021,30 Dec 2021,2223748100,3429200,2620,E413
627,STAR,40.57,247,04 Jan 2021,30 Dec 2021,51377751800,522797100,21656,G511
628,STTP,-20.53,247,04 Jan 2021,30 Dec 2021,2652505000,334300,1318,D222
629,SUGI,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,A111
630,SULI,0.0,247,04 Jan 2021,30 Dec 2021,35688589000,618625600,24857,B151
631,SUPR,277.44,247,04 Jan 2021,30 Dec 2021,39553843500,3279800,1843,J321
632,SURE,-21.34,247,04 Jan 2021,30 Dec 2021,34177456000,16961000,2933,A111
633,SWAT,63.39,247,04 Jan 2021,30 Dec 2021,1699793946800,10392330800,849280,B152
634,TALF,14.62,247,04 Jan 2021,30 Dec 2021,2966772400,9050100,7174,B131
635,TAMA,-40.0,247,04 Jan 2021,30 Dec 2021,346516775100,5111095300,272688,J211
636,TAMU,0.0,247,04 Jan 2021,30 Dec 2021,790935000,15818700,1888,A132
637,TARA,0.0,247,04 Jan 2021,30 Dec 2021,888580000,17771600,1724,H111
638,TAXI,0.0,247,04 Jan 2021,30 Dec 2021,199240000,3984800,756,K132
639,TBIG,80.98,247,04 Jan 2021,30 Dec 2021,36410865136000,13504293400,1678106,J321
640,TBLA,-14.97,247,04 Jan 2021,30 Dec 2021,894281276500,956869700,182435,D222
641,TBMS,84.04,247,04 Jan 2021,30 Dec 2021,23845955500,20202500,4887,B142
642,TCID,-17.37,247,04 Jan 2021,30 Dec 2021,42512597500,7140300,4430,D421
643,TCPI,43.57,247,04 Jan 2021,30 Dec 2021,21031938295000,2462038400,1486594,A122
644,TDPM,-17.36,247,04 Jan 2021,30 Dec 2021,69110291000,529488700,47335,B111
645,TEBE,23.58,247,04 Jan 2021,30 Dec 2021,58171084200,92981200,47230,A122
646,TECH,750.0,247,04 Jan 2021,30 Dec 2021,1190771944500,207805000,157285,I121
647,TELE,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,E742
648,TFAS,2747.22,247,04 Jan 2021,30 Dec 2021,1015279306600,463180700,124607,I111
649,TFCO,49.79,247,04 Jan 2021,30 Dec 2021,2644336700,3698400,4382,E413
650,TGKA,-3.78,247,04 Jan 2021,30 Dec 2021,6440452500,825800,2991,D222
651,TGRA,-39.19,247,04 Jan 2021,30 Dec 2021,1827374327300,11368284500,761485,J411
652,TIFA,9.82,247,04 Jan 2021,30 Dec 2021,36633286500,45475500,30730,G211
653,TINS,-2.02,247,04 Jan 2021,30 Dec 2021,37456176537000,19944178500,3064610,B146
654,TIRA,70.0,247,04 Jan 2021,30 Dec 2021,9177583300,20704000,16275,C211
655,TIRT,119.61,247,04 Jan 2021,30 Dec 2021,148816793700,1754932800,164697,B151
656,TKIM,-23.6,247,04 Jan 2021,30 Dec 2021,14445521697500,1396314900,1049617,B152
657,TLKM,22.05,247,04 Jan 2021,30 Dec 2021,88574016601000,25419078500,3649790,J312
658,TMAS,892.75,247,04 Jan 2021,30 Dec 2021,1513525661500,3413404600,572281,K211
659,TMPO,-4.86,247,04 Jan 2021,30 Dec 2021,8305731900,51388100,19998,E614
660,TNCA,501.42,247,04 Jan 2021,30 Dec 2021,1124864933500,945928600,256882,K211
661,TOBA,111.54,247,04 Jan 2021,30 Dec 2021,544500848900,544515100,111311,A121
662,TOPS,0.0,247,04 Jan 2021,30 Dec 2021,544097151100,9403957200,199147,J211
663,TOTL,-14.59,247,04 Jan 2021,30 Dec 2021,198478787800,581684600,127301,J211
664,TOTO,-7.56,247,04 Jan 2021,30 Dec 2021,23884940900,110936100,25534,C121
665,TOWR,17.19,247,04 Jan 2021,30 Dec 2021,22477126875500,18882423600,1667780,J321
666,TOYS,-62.28,247,04 Jan 2021,30 Dec 2021,4143159724400,20285951900,1674164,E321
667,TPIA,-19.28,247,04 Jan 2021,30 Dec 2021,6958121897500,805495300,448510,B111
668,TPMA,10.86,247,04 Jan 2021,30 Dec 2021,394579712300,647465800,40293,A122
669,TRAM,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,A121
670,TRIL,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,C211
671,TRIM,282.98,247,04 Jan 2021,30 Dec 2021,2368404045900,7275550100,530040,G312
672,TRIN,20.39,247,04 Jan 2021,30 Dec 2021,553555944200,2677555900,236840,H111
673,TRIO,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,E742
674,TRIS,2.88,247,04 Jan 2021,30 Dec 2021,203684161400,1064600300,187614,E411
675,TRJA,187.74,247,04 Jan 2021,30 Dec 2021,696367038200,1852462500,211145,K132
676,TRST,38.76,247,04 Jan 2021,30 Dec 2021,8167406200,16272500,2525,B131
677,TRUK,-4.68,247,04 Jan 2021,30 Dec 2021,1720656036600,10692949700,983890,K211
678,TRUS,41.5,247,04 Jan 2021,30 Dec 2021,3469967800,8933900,7274,G211
679,TSPC,7.14,247,04 Jan 2021,30 Dec 2021,1060515442000,648186000,173706,F211
680,TUGU,-14.71,247,04 Jan 2021,30 Dec 2021,69957406500,42407600,21517,G412
681,TURI,0.0,247,04 Jan 2021,30 Dec 2021,46219916000,36796000,1995,E745
682,UANG,313.27,247,04 Jan 2021,30 Dec 2021,9256802000,19018900,9725,E512
683,UCID,-1.36,247,04 Jan 2021,30 Dec 2021,127242954500,82119000,43207,D421
684,ULTJ,-1.88,247,04 Jan 2021,30 Dec 2021,349456508500,223247600,106313,D221
685,UNIC,168.09,247,04 Jan 2021,30 Dec 2021,17551898500,2197200,6162,B111
686,UNIT,97.5,247,04 Jan 2021,30 Dec 2021,6022753600,30381000,2002,E413
687,UNSP,-4.39,247,04 Jan 2021,30 Dec 2021,23994914500,205337300,30000,D232
688,UNTR,-16.73,247,04 Jan 2021,30 Dec 2021,25206150122500,1110414100,1314600,C141
689,UNVR,-44.08,247,04 Jan 2021,30 Dec 2021,30418977873500,5883298300,2481770,D421
690,URBN,-10.08,247,04 Jan 2021,30 Dec 2021,139022038000,198647900,56238,H111
691,VICI,65.06,247,04 Jan 2021,30 Dec 2021,418269688100,1063125100,139209,D421
692,VICO,192.5,247,04 Jan 2021,30 Dec 2021,372742462400,2132414700,273613,G511
693,VINS,79.12,247,04 Jan 2021,30 Dec 2021,139995061800,1144945300,149531,G412
694,VIVA,0.0,247,04 Jan 2021,30 Dec 2021,1087877406300,17439438500,536930,E612
695,VOKS,-23.73,247,04 Jan 2021,30 Dec 2021,14578315200,70248600,21564,C131
696,VRNA,44.23,247,04 Jan 2021,30 Dec 2021,163524126200,887041600,172432,G211
697,WAPO,176.12,247,04 Jan 2021,30 Dec 2021,248260776400,1388284500,181944,D232
698,WEGE,-25.78,247,04 Jan 2021,30 Dec 2021,1963442658200,8477544400,493786,J211
699,WEHA,236.51,247,04 Jan 2021,30 Dec 2021,1263485819000,6482688400,720430,K132
700,WICO,-7.17,247,04 Jan 2021,30 Dec 2021,881636000,2109900,1078,D112
701,WIFI,-17.42,247,04 Jan 2021,30 Dec 2021,5639964152500,7233755800,1317226,E611
702,WIIM,-20.74,247,04 Jan 2021,30 Dec 2021,3974133732700,5361100500,712544,D311
703,WIKA,-44.33,247,04 Jan 2021,30 Dec 2021,15256585867500,10627136600,1732251,J211
704,WINS,79.44,247,04 Jan 2021,30 Dec 2021,1183819596500,8019495400,583779,A132
705,WOMF,-3.15,247,04 Jan 2021,30 Dec 2021,21512525400,88527100,19690,G211
706,WOOD,50.0,247,04 Jan 2021,30 Dec 2021,4384221716000,5901914900,621165,E211
707,WOWS,-14.29,247,04 Jan 2021,30 Dec 2021,706641095300,11637860100,367547,A132
708,WSBP,-58.39,247,04 Jan 2021,30 Dec 2021,6293339614700,24857689200,1175097,B121
709,WSKT,-55.9,247,04 Jan 2021,30 Dec 2021,28401099009000,21028831200,2582305,J211
710,WTON,-36.27,247,04 Jan 2021,30 Dec 2021,1696793827600,4951783900,412745,B121
711,YELO,170.0,247,04 Jan 2021,30 Dec 2021,3677824327400,16105082200,1566023,E522
712,YPAS,86.05,247,04 Jan 2021,30 Dec 2021,5759791600,7282600,10830,B131
713,YULE,308.11,247,04 Jan 2021,30 Dec 2021,118439466900,128693700,9120,G312
714,ZBRA,460.87,247,04 Jan 2021,30 Dec 2021,1607009900600,2340571300,374210,C311
715,ZINC,-44.74,247,04 Jan 2021,30 Dec 2021,17736845115900,128230542500,1656747,B146
716,ZONE,6.15,247,04 Jan 2021,30 Dec 2021,17652937200,42952800,7205,E741
717,DCII,10370.24,245,06 Jan 2021,30 Dec 2021,132865369000,7674700,21286,I121
718,DGNS,272.5,238,15 Jan 2021,30 Dec 2021,4331463505300,5122236800,900400,F121
719,BANK,2123.3,227,01 Feb 2021,30 Dec 2021,27922188417400,10211846700,2026420,G111
720,UFOE,1508.91,227,01 Feb 2021,30 Dec 2021,227847834700,274430800,64257,E742
721,WMUU,-15.0,226,02 Feb 2021,30 Dec 2021,3610025006600,16690868700,1140241,D231
722,EDGE,217.29,222,08 Feb 2021,30 Dec 2021,334362597500,12489100,43319,I121
723,UNIQ,-25.42,203,08 Mar 2021,30 Dec 2021,686056475600,4999625100,347998,A132
724,BEBS,5775.0,201,10 Mar 2021,30 Dec 2021,9567756016600,6178842500,1276956,B121
725,SNLK,500.0,189,29 Mar 2021,30 Dec 2021,1282248857400,1344543600,121810,E512
726,ZYRX,110.0,188,30 Mar 2021,30 Dec 2021,2202098568700,3606402800,544547,I221
727,LFLO,-4.0,183,07 Apr 2021,30 Dec 2021,39656497800,364862200,46996,E211
728,FIMP,-67.2,181,09 Apr 2021,30 Dec 2021,39034380500,505220400,111355,J211
729,TAPG,205.0,180,12 Apr 2021,30 Dec 2021,10512171526200,15144727600,652460,D232
730,NPGF,-9.0,178,14 Apr 2021,30 Dec 2021,729468595300,5125401100,354021,B112
731,LUCY,-44.0,163,05 May 2021,30 Dec 2021,270841865800,4887886100,221985,E515
732,HOPE,-27.97,153,24 May 2021,30 Dec 2021,1257552307400,7957350300,682896,C141
733,MGLV,49.63,144,08 Jun 2021,30 Dec 2021,10850995000,54153400,16834,E211
734,LABA,-21.6,142,10 Jun 2021,30 Dec 2021,912055305300,3178054900,358312,C143
735,TRUE,1.0,142,10 Jun 2021,30 Dec 2021,1983438887900,8746720200,703504,H111
736,ARCI,-24.67,130,28 Jun 2021,30 Dec 2021,1829853775500,2747949000,218111,B143
737,IPAC,-5.0,128,30 Jun 2021,30 Dec 2021,3069538600,15520100,4877,H111
738,MASB,5.65,128,30 Jun 2021,30 Dec 2021,150034842000,40028600,21765,G111
739,BMHS,144.12,124,06 Jul 2021,30 Dec 2021,7084172278200,7360061600,679491,F121
740,FLMC,155.0,122,08 Jul 2021,30 Dec 2021,143072425300,345751200,73261,D421
741,NICL,-31.0,121,09 Jul 2021,30 Dec 2021,4958955086900,32689820900,1063366,B146
742,UVCR,350.0,110,27 Jul 2021,30 Dec 2021,1731789368400,3660380500,396255,I111
743,BUKA,-49.41,102,06 Agt 2021,30 Dec 2021,35441885890400,44653579700,2384340,I111
744,HAIS,-43.0,86,01 Sep 2021,30 Dec 2021,431688596200,1503192300,146415,K211
745,GPSO,-27.78,83,06 Sep 2021,30 Dec 2021,118341865400,561279800,101576,C143
746,OILS,25.93,83,06 Sep 2021,30 Dec 2021,1187553229800,3025020100,424883,D232
747,MCOL,160.56,82,07 Sep 2021,30 Dec 2021,531255565500,255466700,64514,A121
748,CMNT,62.5,81,08 Sep 2021,30 Dec 2021,3603516766000,3579968100,124254,B121
749,GTSI,-33.0,81,08 Sep 2021,30 Dec 2021,374187087900,4866832200,173097,A112
750,RSGK,-0.87,81,08 Sep 2021,30 Dec 2021,315760117000,156801300,48397,F121
751,RUNS,8.66,81,08 Sep 2021,30 Dec 2021,366223933900,658148600,144475,I131
752,SBMA,133.33,81,08 Sep 2021,30 Dec 2021,964567374700,2223546100,207006,B111
753,IDEA,-22.86,80,09 Sep 2021,30 Dec 2021,99926753200,637100700,73196,E521
754,KUAS,-63.08,49,25 Oct 2021,30 Dec 2021,1558338264100,7804047200,211042,C121
755,BOBA,-17.86,44,01 Nov 2021,30 Dec 2021,260779893600,744689900,118245,D222
756,MTEL,3.75,29,22 Nov 2021,30 Dec 2021,3754648212500,4769673500,271144,J321
757,BINO,6.52,26,25 Nov 2021,30 Dec 2021,233018117300,1443743700,102198,C223
758,DEPO,1.24,26,25 Nov 2021,30 Dec 2021,471841742600,799682200,99054,E743
759,CMRY,10.39,19,06 Dec 2021,30 Dec 2021,914757844000,274354500,70428,D221
760,TAYS,-50.56,19,06 Dec 2021,30 Dec 2021,66285492600,231558400,26239,D222
761,WGSH,30.0,19,06 Dec 2021,30 Dec 2021,108324529800,631827000,51418,I131
762,WMPP,0.0,19,06 Dec 2021,30 Dec 2021,258858477500,1686692100,34459,D231
763,RMKE,7.77,18,07 Dec 2021,30 Dec 2021,130315899700,604881800,34070,A122
764,AVIA,-0.54,17,08 Dec 2021,30 Dec 2021,2044490596000,2323731900,128919,B113
765,OBMD,-30.0,17,08 Dec 2021,30 Dec 2021,39469262700,257360700,30643,B113
766,IPPE,88.0,16,09 Dec 2021,30 Dec 2021,196304937000,940311900,62039,D232
767,NASI,44.52,14,13 Dec 2021,30 Dec 2021,100820710300,435291000,48571,D222
768,BSML,65.81,11,16 Dec 2021,30 Dec 2021,133066435100,834340300,57865,A122
769,DRMA,2.0,9,20 Dec 2021,30 Dec 2021,246020930100,487848100,36294,E111
