,Stock Code,change %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID
595,RDTX,38.43,246,03 Jan 2022,30 Dec 2022,6205952500,804400,1012,H111
596,REAL,-44.44,246,03 Jan 2022,30 Dec 2022,998077784300,14659754100,465567,H111
597,RELI,52.03,246,03 Jan 2022,30 Dec 2022,1159949000,2115800,2822,G312
598,RICY,-11.7,246,03 Jan 2022,30 Dec 2022,479376619500,4448611500,750162,E411
599,RIGS,62.9,246,03 Jan 2022,30 Dec 2022,248863099400,374787400,104423,A122
600,RIMO,0.0,246,03 Jan 2022,30 Dec 2022,0,0,0,H111
601,RISE,187.96,246,03 Jan 2022,30 Dec 2022,289299968100,384632000,64842,H111
602,RMBA,0.0,246,03 Jan 2022,30 Dec 2022,0,0,0,D311
603,RMKE,323.42,246,03 Jan 2022,30 Dec 2022,6767783891100,9368305100,913862,A122
604,ROCK,-61.42,246,03 Jan 2022,30 Dec 2022,450655300,815400,1986,H111
605,RODA,-35.23,246,03 Jan 2022,30 Dec 2022,85060287800,1001094100,191454,H111
606,RONY,0.0,246,03 Jan 2022,30 Dec 2022,0,0,0,J211
607,ROTI,-2.94,246,03 Jan 2022,30 Dec 2022,322751501500,248001400,39273,D222
608,RSGK,-29.33,246,03 Jan 2022,30 Dec 2022,11146763000,7742400,6497,F121
609,RUIS,8.74,246,03 Jan 2022,30 Dec 2022,96431532500,417989300,117621,A132
610,RUNS,-43.12,246,03 Jan 2022,30 Dec 2022,42701999400,195640800,54488,I131
611,SAFE,0.91,246,03 Jan 2022,30 Dec 2022,50071803700,237042800,99367,K132
612,SAME,-18.92,246,03 Jan 2022,30 Dec 2022,1826301145200,4774988900,398321,F121
613,SAMF,-57.08,246,03 Jan 2022,30 Dec 2022,965662325700,1268329400,250031,B112
614,SAPX,-41.04,246,03 Jan 2022,30 Dec 2022,11464386000,9156200,5365,K211
615,SATU,-33.65,246,03 Jan 2022,30 Dec 2022,247319739800,2451994000,360193,H111
616,SBAT,0.0,246,03 Jan 2022,30 Dec 2022,19805435000,396108700,116619,E413
617,SBMA,-52.38,246,03 Jan 2022,30 Dec 2022,1429018016900,5778076200,500592,B111
618,SCCO,-16.83,246,03 Jan 2022,30 Dec 2022,11306032500,1221300,3514,C131
619,SCMA,-36.81,246,03 Jan 2022,30 Dec 2022,9012871251800,36910081600,1970872,E612
620,SCNP,2.65,246,03 Jan 2022,30 Dec 2022,46166791500,210457100,25618,E212
621,SCPI,0.0,246,03 Jan 2022,30 Dec 2022,0,0,0,F211
622,SDMU,2.94,246,03 Jan 2022,30 Dec 2022,1467397624100,14135905800,1064982,K211
623,SDPC,144.12,246,03 Jan 2022,30 Dec 2022,299648609900,1254696400,263272,D111
624,SDRA,0.88,246,03 Jan 2022,30 Dec 2022,25154797000,43793800,14884,G111
625,SFAN,27.89,246,03 Jan 2022,30 Dec 2022,228126610500,140293500,36298,G511
626,SGER,-41.96,246,03 Jan 2022,30 Dec 2022,3663737208500,1966095200,671061,A122
627,SGRO,5.26,246,03 Jan 2022,30 Dec 2022,105853377500,48015100,28369,D232
628,SHID,194.87,246,03 Jan 2022,30 Dec 2022,680873798500,346343900,102835,E512
629,SHIP,-10.2,246,03 Jan 2022,30 Dec 2022,1239449371000,980088300,153491,A112
630,SIDO,-12.72,246,03 Jan 2022,30 Dec 2022,6028695301500,7189867200,1690248,F211
631,SILO,-85.31,246,03 Jan 2022,30 Dec 2022,477622533000,289479800,121037,F121
632,SIMA,0.0,246,03 Jan 2022,30 Dec 2022,0,0,0,B131
633,SIMP,-9.21,246,03 Jan 2022,30 Dec 2022,509841801900,1050584900,152153,D232
634,SINI,228.87,246,03 Jan 2022,30 Dec 2022,132192987900,179470900,82163,C121
635,SIPD,-28.75,246,03 Jan 2022,30 Dec 2022,12541196500,7772100,3734,D231
636,SKBM,5.0,246,03 Jan 2022,30 Dec 2022,4186633900,10614600,11773,D222
637,SKLT,-19.42,246,03 Jan 2022,30 Dec 2022,1326531500,608300,1337,D222
638,SKRN,146.41,246,03 Jan 2022,30 Dec 2022,195477238000,191195100,113220,C141
639,SKYB,0.0,246,03 Jan 2022,30 Dec 2022,0,0,0,I131
640,SLIS,-68.5,246,03 Jan 2022,30 Dec 2022,6741252665800,20465253300,2055366,E742
641,SMAR,13.53,246,03 Jan 2022,30 Dec 2022,60505782500,12398700,15436,D232
642,SMBR,-37.74,246,03 Jan 2022,30 Dec 2022,706267475700,1411830400,240573,B121
643,SMCB,-15.68,246,03 Jan 2022,30 Dec 2022,258626559500,161015200,74903,B121
644,SMDM,-7.65,246,03 Jan 2022,30 Dec 2022,1062439151800,2925286700,805626,H111
645,SMDR,93.97,246,03 Jan 2022,30 Dec 2022,6481274939000,2858328700,1080330,K211
646,SMGR,-9.31,246,03 Jan 2022,30 Dec 2022,19931775797500,2864458800,1184089,B121
647,SMKL,-50.0,246,03 Jan 2022,30 Dec 2022,95188545600,255455600,68397,B131
648,SMMA,6.81,246,03 Jan 2022,30 Dec 2022,1970605000,163500,511,G511
649,SMMT,221.78,246,03 Jan 2022,30 Dec 2022,4765380844100,6938303500,1171916,A121
650,SMRA,-27.54,246,03 Jan 2022,30 Dec 2022,6147770733500,9064856400,777346,H111
651,SMRU,0.0,246,03 Jan 2022,30 Dec 2022,0,0,0,A132
652,SMSM,12.87,246,03 Jan 2022,30 Dec 2022,806628034500,568987000,196716,E111
653,SNLK,-31.11,246,03 Jan 2022,30 Dec 2022,835085993500,898099600,219078,E512
654,SOCI,-7.65,246,03 Jan 2022,30 Dec 2022,600563122300,2990436900,509418,A112
655,SOFA,-39.13,246,03 Jan 2022,30 Dec 2022,26132131100,744319200,42584,E211
656,SOHO,-14.9,246,03 Jan 2022,30 Dec 2022,5592680000,860200,2763,F211
657,SONA,-19.63,246,03 Jan 2022,30 Dec 2022,65723000,15000,87,E731
658,SOSS,26.84,246,03 Jan 2022,30 Dec 2022,123796747700,311692600,49344,C231
659,SOTS,15.44,246,03 Jan 2022,30 Dec 2022,3232155800,11007300,4848,E512
660,SPMA,-29.14,246,03 Jan 2022,30 Dec 2022,275115285800,425661400,117282,B131
661,SPTO,-14.84,246,03 Jan 2022,30 Dec 2022,133834700000,232801700,32053,C121
662,SQMI,15.25,246,03 Jan 2022,30 Dec 2022,861376358100,11341899900,548471,B143
663,SRAJ,111.29,246,03 Jan 2022,30 Dec 2022,505075463800,1935553300,260250,F121
664,SRIL,0.0,246,03 Jan 2022,30 Dec 2022,0,0,0,E413
665,SRSN,-5.45,246,03 Jan 2022,30 Dec 2022,281884264400,4137816900,214857,B111
666,SRTG,-9.64,246,03 Jan 2022,30 Dec 2022,11204158808000,3973196600,1304541,G512
667,SSIA,-43.39,246,03 Jan 2022,30 Dec 2022,463643032600,1381167000,159312,J211
668,SSMS,52.33,246,03 Jan 2022,30 Dec 2022,3147656428500,2451272800,223001,D232
669,SSTM,-2.47,246,03 Jan 2022,30 Dec 2022,1227784500,1583600,712,E413
670,STAR,-8.05,246,03 Jan 2022,30 Dec 2022,10680170500,82397100,7553,G511
671,STTP,1.32,246,03 Jan 2022,30 Dec 2022,2349867500,308000,1245,D222
672,SUGI,0.0,246,03 Jan 2022,30 Dec 2022,0,0,0,A111
673,SULI,218.0,246,03 Jan 2022,30 Dec 2022,736932605900,6892188600,446445,B151
674,SUPR,119.71,246,03 Jan 2022,30 Dec 2022,5015820000,116000,880,J321
675,SURE,-13.57,246,03 Jan 2022,30 Dec 2022,2627386500,1571300,814,A111
676,SWAT,-72.68,246,03 Jan 2022,30 Dec 2022,360764860600,3197104100,548992,B152
677,TALF,1.34,246,03 Jan 2022,30 Dec 2022,541516400,1607400,2463,B131
678,TAMA,-16.67,246,03 Jan 2022,30 Dec 2022,86008542700,1576591200,67786,J211
679,TAMU,0.0,246,03 Jan 2022,30 Dec 2022,3951555000,79031100,30930,A132
680,TAPG,4.1,246,03 Jan 2022,30 Dec 2022,5654830744000,8134864400,710089,D232
681,TARA,0.0,246,03 Jan 2022,30 Dec 2022,26159605700,414037600,21099,H111
682,TAXI,0.0,246,03 Jan 2022,30 Dec 2022,67385000,1347700,354,K132
683,TAYS,161.8,246,03 Jan 2022,30 Dec 2022,976011437200,1858068200,297605,D222
684,TBIG,-22.03,246,03 Jan 2022,30 Dec 2022,21774653725000,7818371200,862399,J321
685,TBLA,-12.58,246,03 Jan 2022,30 Dec 2022,271925592500,352210600,73261,D222
686,TBMS,-6.36,246,03 Jan 2022,30 Dec 2022,3580445500,2143300,3867,B142
687,TCID,17.76,246,03 Jan 2022,30 Dec 2022,16515903500,2996800,3632,D421
688,TCPI,-20.9,246,03 Jan 2022,30 Dec 2022,24388201335000,2540052900,2023815,A122
689,TDPM,0.0,246,03 Jan 2022,30 Dec 2022,0,0,0,B111
690,TEBE,29.77,246,03 Jan 2022,30 Dec 2022,133782048500,165418500,63253,A122
691,TECH,-41.18,246,03 Jan 2022,30 Dec 2022,3032133005500,613479300,173643,I121
692,TELE,-58.68,246,03 Jan 2022,30 Dec 2022,1482305300,26127900,3210,E711
693,TFAS,-2.83,246,03 Jan 2022,30 Dec 2022,60434127000,14012700,15314,I111
694,TFCO,-8.45,246,03 Jan 2022,30 Dec 2022,416929000,597300,785,E413
695,TGKA,1.43,246,03 Jan 2022,30 Dec 2022,4055315000,539600,1526,D222
696,TGRA,-38.89,246,03 Jan 2022,30 Dec 2022,158689111000,2036778700,134266,J411
697,TIFA,-33.98,246,03 Jan 2022,30 Dec 2022,2023267400,3720900,3113,G211
698,TINS,-19.59,246,03 Jan 2022,30 Dec 2022,13344683898500,8224867300,1392268,B146
699,TIRA,-9.95,246,03 Jan 2022,30 Dec 2022,1337569100,3263300,5226,C211
700,TIRT,-54.46,246,03 Jan 2022,30 Dec 2022,341102545600,2870956700,448234,B151
701,TKIM,-6.31,246,03 Jan 2022,30 Dec 2022,5741684545000,790523000,529584,B152
702,TLKM,-7.18,246,03 Jan 2022,30 Dec 2022,127476565871000,29679859500,3205038,J312
703,TMAS,41.97,246,03 Jan 2022,30 Dec 2022,1974292067500,947436000,524719,K211
704,TMPO,-24.82,246,03 Jan 2022,30 Dec 2022,11639180900,82640200,40449,E614
705,TNCA,-87.84,246,03 Jan 2022,30 Dec 2022,1401433821300,1511875100,513298,K211
706,TOBA,-45.0,246,03 Jan 2022,30 Dec 2022,3985333877000,3508800000,820586,A121
707,TOPS,0.0,246,03 Jan 2022,30 Dec 2022,43105904400,850250200,14423,J211
708,TOTL,-4.43,246,03 Jan 2022,30 Dec 2022,130519811000,421626900,62292,J211
709,TOTO,22.73,246,03 Jan 2022,30 Dec 2022,52130083800,196158100,48308,C121
710,TOWR,-2.22,246,03 Jan 2022,30 Dec 2022,14978759585500,13624577800,1040060,J321
711,TOYS,-69.83,246,03 Jan 2022,30 Dec 2022,1452708685100,8824079500,970391,E321
712,TPIA,-64.91,246,03 Jan 2022,30 Dec 2022,8452372185000,1856640500,516002,B111
713,TPMA,19.07,246,03 Jan 2022,30 Dec 2022,697325104800,1670043600,223224,A122
714,TRAM,0.0,246,03 Jan 2022,30 Dec 2022,0,0,0,A121
715,TRIL,0.0,246,03 Jan 2022,30 Dec 2022,0,0,0,C211
716,TRIM,-37.22,246,03 Jan 2022,30 Dec 2022,963728682800,2946822700,269684,G312
717,TRIN,20.97,246,03 Jan 2022,30 Dec 2022,1774265689700,4322230600,633148,H111
718,TRIO,0.0,246,03 Jan 2022,30 Dec 2022,0,0,0,E742
719,TRIS,10.28,246,03 Jan 2022,30 Dec 2022,296099073700,1278950100,318155,E411
720,TRJA,-48.88,246,03 Jan 2022,30 Dec 2022,1517345989500,4396363200,465156,K132
721,TRST,26.72,246,03 Jan 2022,30 Dec 2022,13406002500,20217800,2567,B131
722,TRUE,-50.5,246,03 Jan 2022,30 Dec 2022,676167992200,6826931200,484002,H111
723,TRUK,-38.65,246,03 Jan 2022,30 Dec 2022,1481267927600,7660831300,985310,K211
724,TRUS,-15.87,246,03 Jan 2022,30 Dec 2022,1837681300,4319800,8179,G211
725,TSPC,-6.0,246,03 Jan 2022,30 Dec 2022,272485842000,191520700,50878,F211
726,TUGU,8.78,246,03 Jan 2022,30 Dec 2022,840828906500,361771000,102758,G412
727,TURI,20.0,246,03 Jan 2022,30 Dec 2022,4667163000,3510300,449,E745
728,UANG,10.49,246,03 Jan 2022,30 Dec 2022,6179231700,7802100,8503,E512
729,UCID,-24.48,246,03 Jan 2022,30 Dec 2022,112123019500,92230500,45044,D421
730,UFOE,-85.35,246,03 Jan 2022,30 Dec 2022,2151593228000,3816153700,883691,E742
731,ULTJ,-6.05,246,03 Jan 2022,30 Dec 2022,293305650000,199137900,92869,D221
732,UNIC,-20.83,246,03 Jan 2022,30 Dec 2022,14399172500,1179900,5198,B111
733,UNIQ,-32.95,246,03 Jan 2022,30 Dec 2022,133575662400,1867799300,190619,A132
734,UNIT,0.0,246,03 Jan 2022,30 Dec 2022,0,0,0,E413
735,UNSP,17.43,246,03 Jan 2022,30 Dec 2022,53707140000,400577000,108920,D232
736,UNTR,17.72,246,03 Jan 2022,30 Dec 2022,39760468922500,1354912100,1427017,C141
737,UNVR,14.36,246,03 Jan 2022,30 Dec 2022,28193775705500,6373190100,2085615,D421
738,URBN,-71.72,246,03 Jan 2022,30 Dec 2022,38358995600,139343500,30920,H111
739,UVCR,-72.89,246,03 Jan 2022,30 Dec 2022,367298336900,1680714800,190854,I111
740,VICI,-0.97,246,03 Jan 2022,30 Dec 2022,235700233000,459606400,70056,D421
741,VICO,-29.91,246,03 Jan 2022,30 Dec 2022,236311155500,1068118300,269121,G511
742,VINS,9.2,246,03 Jan 2022,30 Dec 2022,30589619100,182980200,43504,G412
743,VIVA,0.0,246,03 Jan 2022,30 Dec 2022,10966104100,218937900,12396,E612
744,VOKS,-22.78,246,03 Jan 2022,30 Dec 2022,15711167300,91352100,26526,C131
745,VRNA,-31.33,246,03 Jan 2022,30 Dec 2022,84510925500,659057800,88132,G211
746,WAPO,35.14,246,03 Jan 2022,30 Dec 2022,547075114800,2724563400,464741,D232
747,WEGE,-21.58,246,03 Jan 2022,30 Dec 2022,379255010800,2131747800,188545,J211
748,WEHA,-48.11,246,03 Jan 2022,30 Dec 2022,564885092300,3641921200,414476,K132
749,WGSH,-20.33,246,03 Jan 2022,30 Dec 2022,197815683400,1104868200,141982,I131
750,WICO,-4.83,246,03 Jan 2022,30 Dec 2022,866574000,2287000,995,D112
751,WIFI,-76.15,246,03 Jan 2022,30 Dec 2022,5143193442900,21835252000,1395158,I111
752,WIIM,47.2,246,03 Jan 2022,30 Dec 2022,1056205029600,1779773100,256248,D311
753,WIKA,-27.6,246,03 Jan 2022,30 Dec 2022,4699598362000,4714081500,748259,J211
754,WINS,69.79,246,03 Jan 2022,30 Dec 2022,1162586160700,4570245000,740226,A132
755,WMPP,-53.75,246,03 Jan 2022,30 Dec 2022,2790990355500,19081817400,503716,D231
756,WMUU,-44.44,246,03 Jan 2022,30 Dec 2022,738755969000,5624851700,394770,D231
757,WOMF,4.88,246,03 Jan 2022,30 Dec 2022,107311168400,348920800,66674,G211
758,WOOD,-56.9,246,03 Jan 2022,30 Dec 2022,1832959134600,3382723600,313998,E211
759,WOWS,-16.67,246,03 Jan 2022,30 Dec 2022,313055155500,5632766700,423946,A132
760,WSBP,-16.67,246,03 Jan 2022,30 Dec 2022,58937607900,559653900,25176,B121
761,WSKT,-43.31,246,03 Jan 2022,30 Dec 2022,5866843453900,10465940200,915513,J211
762,WTON,-22.36,246,03 Jan 2022,30 Dec 2022,419877424500,1909213900,183107,B121
763,YELO,-57.78,246,03 Jan 2022,30 Dec 2022,3040657244700,23165791300,1750790,E711
764,YPAS,-21.25,246,03 Jan 2022,30 Dec 2022,15078565200,19075800,22866,B131
765,YULE,47.68,246,03 Jan 2022,30 Dec 2022,125530615500,60052700,4067,G312
766,ZBRA,-14.73,246,03 Jan 2022,30 Dec 2022,83213049500,136761300,42227,C311
767,ZINC,-52.38,246,03 Jan 2022,30 Dec 2022,12468249524700,149304612300,636187,B146
768,ZONE,197.1,246,03 Jan 2022,30 Dec 2022,222981969100,185431300,47968,E741
769,ZYRX,-39.05,246,03 Jan 2022,30 Dec 2022,524281464000,995326500,143913,I221
770,SEMA,-16.11,241,10 Jan 2022,30 Dec 2022,948300268700,3910314400,400521,A211
771,ASLC,-52.73,230,25 Jan 2022,30 Dec 2022,2923991381100,13919491700,786078,E745
772,NETV,10.2,229,26 Jan 2022,30 Dec 2022,2220380314500,4954477700,788554,E612
773,BAUT,-50.0,227,28 Jan 2022,30 Dec 2022,2405141978500,19560482300,983107,E743
774,ENAK,114.71,221,08 Feb 2022,30 Dec 2022,1837321211000,1128266400,187852,E515
775,NTBK,-50.0,220,09 Feb 2022,30 Dec 2022,582661170900,6125229300,366171,C141
776,ADCP,-48.46,210,23 Feb 2022,30 Dec 2022,904671888000,9485224200,709976,H111
777,SMKM,134.85,202,09 Mar 2022,30 Dec 2022,206652703400,902514100,217738,J211
778,NANO,-72.0,201,10 Mar 2022,30 Dec 2022,1160962143300,14422649300,670894,D421
779,STAA,74.17,201,10 Mar 2022,30 Dec 2022,3361508578500,3244228200,355699,D232
780,BIKE,17.65,194,21 Mar 2022,30 Dec 2022,410361102900,1796349500,212615,E321
781,WIRG,-26.79,184,04 Apr 2022,30 Dec 2022,9841384555900,17479393200,1886270,I131
782,SICO,-31.3,180,08 Apr 2022,30 Dec 2022,2006662024800,9789587200,1900653,A132
783,GOTO,-73.08,179,11 Apr 2022,30 Dec 2022,87221225614000,327381850000,5904022,I111
784,TLDN,0.0,178,12 Apr 2022,30 Dec 2022,295876037000,471459900,74993,D232
785,MTMH,9.38,173,20 Apr 2022,30 Dec 2022,4023446608000,2048220200,174701,F121
786,IBOS,-14.0,170,25 Apr 2022,30 Dec 2022,167958865600,1576348000,99536,D222
787,WINR,-50.0,170,25 Apr 2022,30 Dec 2022,5375029648500,47802710100,1175624,H111
788,OLIV,-73.0,161,17 May 2022,30 Dec 2022,204467555500,3421833900,221093,E211
789,ASHA,-11.0,154,27 May 2022,30 Dec 2022,4542849723800,18355690800,1225951,D231
790,SWID,-41.0,126,07 Jul 2022,30 Dec 2022,485680220000,2846138600,463003,H111
791,ARKO,108.33,125,08 Jul 2022,30 Dec 2022,2374194113400,4111623200,344647,J411
792,CHEM,6.0,125,08 Jul 2022,30 Dec 2022,1017700093900,7172715000,609937,B111
793,TRGU,7.62,125,08 Jul 2022,30 Dec 2022,1691940488200,4801335000,436993,D222
794,DEWI,108.0,119,18 Jul 2022,30 Dec 2022,1882721846200,9194405200,1073842,D231
795,AXIO,68.57,117,20 Jul 2022,30 Dec 2022,1400787347700,5247356900,333412,I221
796,KRYA,308.0,114,25 Jul 2022,30 Dec 2022,2956075649600,10248015900,1072734,J211
797,HATM,86.25,113,26 Jul 2022,30 Dec 2022,1775356214200,5517329300,570455,K211
798,RCCC,-6.67,108,02 Agt 2022,30 Dec 2022,125501147100,965007700,121253,K211
799,GULA,26.4,107,03 Agt 2022,30 Dec 2022,467203952100,1869857600,261045,D222
800,AMMS,-57.0,106,04 Agt 2022,30 Dec 2022,1291574282400,9900911900,581912,D231
801,JARR,6.0,106,04 Agt 2022,30 Dec 2022,803631511000,1774736400,288502,D232
802,RAFI,11.11,105,05 Agt 2022,30 Dec 2022,3575537519100,18641672700,1446467,E515
803,ELPI,7.0,104,08 Agt 2022,30 Dec 2022,807051181300,3163184400,323113,K211
804,EURO,305.71,104,08 Agt 2022,30 Dec 2022,136462029000,1001928900,105377,D421
805,KKES,20.95,104,08 Agt 2022,30 Dec 2022,1182365423400,7600331400,426007,B111
806,MORA,41.41,104,08 Agt 2022,30 Dec 2022,761261877400,1281672800,165587,J311
807,BUAH,129.38,103,09 Agt 2022,30 Dec 2022,294711725400,509700200,103670,D112
808,KLIN,-65.0,103,09 Agt 2022,30 Dec 2022,62948534300,1022299400,98183,E743
809,TOOL,-39.37,103,09 Agt 2022,30 Dec 2022,377972054300,2923090300,294066,E743
810,CRAB,46.67,102,10 Agt 2022,30 Dec 2022,645481660700,2644315500,261468,D231
811,MEDS,7.2,102,10 Agt 2022,30 Dec 2022,1366584638900,5308929800,734580,F112
812,COAL,46.0,83,07 Sep 2022,30 Dec 2022,2474563766400,6457176400,782182,A121
813,BELI,4.44,39,08 Nov 2022,30 Dec 2022,2502912544500,5273700700,131552,I111
814,BSBK,49.0,39,08 Nov 2022,30 Dec 2022,7574877706500,32163636900,1232016,H111
815,CBUT,215.94,39,08 Nov 2022,30 Dec 2022,349128112500,288789700,89885,D232
816,MKTR,7.5,39,08 Nov 2022,30 Dec 2022,513190936500,3824264400,260815,D232
817,OMED,3.92,39,08 Nov 2022,30 Dec 2022,1658887754600,6771687600,259837,F112
818,PRAY,-12.22,39,08 Nov 2022,30 Dec 2022,141842263000,173952200,67082,F121
819,KDTN,-3.33,38,09 Nov 2022,30 Dec 2022,336678228500,2022008000,225542,E512
820,PDPP,3.0,38,09 Nov 2022,30 Dec 2022,461367205700,1993671900,141025,B131
821,KETR,-8.0,37,10 Nov 2022,30 Dec 2022,171009765600,571184300,97061,J311
822,ZATA,15.0,37,10 Nov 2022,30 Dec 2022,1115040381800,5262195000,418197,E741
823,NINE,-34.67,20,05 Dec 2022,30 Dec 2022,55334393000,945401900,68191,I221
824,MMIX,91.58,19,06 Dec 2022,30 Dec 2022,338518636600,1219397800,129114,F112
825,PADA,154.0,17,08 Dec 2022,30 Dec 2022,672187751400,4176861000,358874,C231
826,ISAP,3.12,16,09 Dec 2022,30 Dec 2022,143219683100,1541112400,121924,E111
827,VTNY,25.0,12,15 Dec 2022,30 Dec 2022,257946169200,641994900,63616,G211
